before_avg,after_avg,percent_lift,peak_lift,slope_change,mention_id,brand_id,brand_name,song_id,artist_name,title,release_date
87.10325660061159,84.49771411486516,-2.991326142561492,-0.7177089885230998,-0.5176070849631602,4567,21,,7984646,,,2022-01-01
47.58974104441802,47.44264907701512,-0.30908335320110486,0.4945336261562261,-0.5170771440199752,4568,36,,7984646,,,2022-01-01
47.58974104441802,47.44264907701512,-0.30908335320110486,0.4945336261562261,-0.5170771440199752,4568,36,,7984646,,,2022-01-01
47.91332367903009,50.10057604587493,4.565019077890579,2.2540241510446606,-0.7353365921113602,4604,4,,8093824,,,2022-01-01
87.10325660061159,84.49771411486516,-2.991326142561492,-0.7177089885230998,-0.5176070849631602,4605,21,,8093824,,,2022-01-01
49.55864606444834,51.3215862683883,3.5572808054759633,2.751813616730196,-1.2666564403978064,4670,11,,8325060,,,2022-01-01
86.82423082959286,82.18746409160399,-5.340406351581631,-0.9981674492201762,-0.6032094098139217,4671,14,,8325060,,,2022-01-01
67.46994328136657,62.120634320818624,-7.928432573539748,-1.5363179459324812,-0.4865428004789005,4676,4,,8335802,,,2008-01-01
43.6387356532598,44.640079154105784,2.294620790069195,1.348063830016173,-0.4374998963703513,4740,11,,8514366,,,2021-01-01
78.63687945549341,71.94840379921392,-8.505520186593817,-1.142120749838739,-1.5484642166189515,4844,1,,9126149,,,2020-01-01
49.55864606444834,51.3215862683883,3.5572808054759633,2.751813616730196,-1.2666564403978064,4913,11,,9345266,,,2022-01-01
67.77787672862905,65.40492148019179,-3.5010764027075645,-0.5645890487666065,-0.6737517653107842,5088,6,,10229259,,,2023-01-01
72.00914929288138,61.353699605876,-14.797355324277891,0.561870920996995,-3.783527139624062,5089,29,,10229259,,,2023-01-01
