canonical_label,label_type,category,keyword,month,interest,metadata_json
baseball cap,clothing,accessories,snapback,2021-04-01,14.0,
baseball cap,clothing,accessories,snapback,2021-05-01,14.0,
baseball cap,clothing,accessories,snapback,2021-06-01,14.0,
baseball cap,clothing,accessories,snapback,2021-07-01,15.0,
baseball cap,clothing,accessories,snapback,2021-08-01,13.0,
baseball cap,clothing,accessories,snapback,2021-09-01,14.0,
baseball cap,clothing,accessories,snapback,2021-10-01,13.0,
baseball cap,clothing,accessories,snapback,2021-11-01,14.0,
baseball cap,clothing,accessories,snapback,2021-12-01,14.0,
baseball cap,clothing,accessories,snapback,2022-01-01,11.0,
baseball cap,clothing,accessories,snapback,2022-02-01,13.0,
baseball cap,clothing,accessories,snapback,2022-03-01,13.0,
baseball cap,clothing,accessories,snapback,2022-04-01,13.0,
baseball cap,clothing,accessories,snapback,2022-05-01,13.0,
baseball cap,clothing,accessories,snapback,2022-06-01,14.0,
baseball cap,clothing,accessories,snapback,2022-07-01,13.0,
baseball cap,clothing,accessories,snapback,2022-08-01,13.0,
baseball cap,clothing,accessories,snapback,2022-09-01,12.0,
baseball cap,clothing,accessories,snapback,2022-10-01,12.0,
baseball cap,clothing,accessories,snapback,2022-11-01,12.0,
baseball cap,clothing,accessories,snapback,2022-12-01,13.0,
baseball cap,clothing,accessories,snapback,2023-01-01,11.0,
baseball cap,clothing,accessories,snapback,2023-02-01,13.0,
baseball cap,clothing,accessories,snapback,2023-03-01,12.0,
baseball cap,clothing,accessories,snapback,2023-04-01,12.0,
baseball cap,clothing,accessories,snapback,2023-05-01,13.0,
baseball cap,clothing,accessories,snapback,2023-06-01,13.0,
baseball cap,clothing,accessories,snapback,2023-07-01,13.0,
baseball cap,clothing,accessories,snapback,2023-08-01,12.0,
baseball cap,clothing,accessories,snapback,2023-09-01,14.0,
baseball cap,clothing,accessories,snapback,2023-10-01,12.0,
baseball cap,clothing,accessories,snapback,2023-11-01,12.0,
baseball cap,clothing,accessories,snapback,2023-12-01,14.0,
baseball cap,clothing,accessories,snapback,2024-01-01,11.0,
baseball cap,clothing,accessories,snapback,2024-02-01,12.0,
baseball cap,clothing,accessories,snapback,2024-03-01,13.0,
baseball cap,clothing,accessories,snapback,2024-04-01,12.0,
baseball cap,clothing,accessories,snapback,2024-05-01,14.0,
baseball cap,clothing,accessories,snapback,2024-06-01,15.0,
baseball cap,clothing,accessories,snapback,2024-07-01,12.0,
baseball cap,clothing,accessories,snapback,2024-08-01,13.0,
baseball cap,clothing,accessories,snapback,2024-09-01,12.0,
baseball cap,clothing,accessories,snapback,2024-10-01,13.0,
baseball cap,clothing,accessories,snapback,2024-11-01,33.0,
baseball cap,clothing,accessories,snapback,2024-12-01,15.0,
baseball cap,clothing,accessories,snapback,2025-01-01,10.0,
baseball cap,clothing,accessories,snapback,2025-02-01,11.0,
baseball cap,clothing,accessories,snapback,2025-03-01,13.0,
baseball cap,clothing,accessories,snapback,2025-04-01,13.0,
baseball cap,clothing,accessories,snapback,2025-05-01,14.0,
baseball cap,clothing,accessories,snapback,2025-06-01,15.0,
baseball cap,clothing,accessories,snapback,2025-07-01,14.0,
baseball cap,clothing,accessories,snapback,2025-08-01,14.0,
baseball cap,clothing,accessories,snapback,2025-09-01,13.0,
baseball cap,clothing,accessories,snapback,2025-10-01,12.0,
baseball cap,clothing,accessories,trucker hat,2010-01-01,7.0,
baseball cap,clothing,accessories,trucker hat,2010-02-01,6.0,
baseball cap,clothing,accessories,trucker hat,2010-03-01,8.0,
baseball cap,clothing,accessories,trucker hat,2010-04-01,9.0,
baseball cap,clothing,accessories,trucker hat,2010-05-01,9.0,
baseball cap,clothing,accessories,trucker hat,2010-06-01,10.0,
baseball cap,clothing,accessories,trucker hat,2010-07-01,9.0,
baseball cap,clothing,accessories,trucker hat,2010-08-01,9.0,
baseball cap,clothing,accessories,trucker hat,2010-09-01,8.0,
baseball cap,clothing,accessories,trucker hat,2010-10-01,11.0,
baseball cap,clothing,accessories,trucker hat,2010-11-01,8.0,
baseball cap,clothing,accessories,trucker hat,2010-12-01,8.0,
baseball cap,clothing,accessories,trucker hat,2011-01-01,9.0,
baseball cap,clothing,accessories,trucker hat,2011-02-01,10.0,
baseball cap,clothing,accessories,trucker hat,2011-03-01,11.0,
baseball cap,clothing,accessories,trucker hat,2011-04-01,10.0,
baseball cap,clothing,accessories,trucker hat,2011-05-01,11.0,
baseball cap,clothing,accessories,trucker hat,2011-06-01,12.0,
baseball cap,clothing,accessories,trucker hat,2011-07-01,13.0,
baseball cap,clothing,accessories,trucker hat,2011-08-01,12.0,
baseball cap,clothing,accessories,trucker hat,2011-09-01,11.0,
baseball cap,clothing,accessories,trucker hat,2011-10-01,12.0,
baseball cap,clothing,accessories,trucker hat,2011-11-01,9.0,
baseball cap,clothing,accessories,trucker hat,2011-12-01,10.0,
baseball cap,clothing,accessories,trucker hat,2012-01-01,9.0,
baseball cap,clothing,accessories,trucker hat,2012-02-01,10.0,
baseball cap,clothing,accessories,trucker hat,2012-03-01,12.0,
baseball cap,clothing,accessories,trucker hat,2012-04-01,13.0,
baseball cap,clothing,accessories,trucker hat,2012-05-01,12.0,
baseball cap,clothing,accessories,trucker hat,2012-06-01,15.0,
baseball cap,clothing,accessories,trucker hat,2012-07-01,15.0,
baseball cap,clothing,accessories,trucker hat,2012-08-01,12.0,
baseball cap,clothing,accessories,trucker hat,2012-09-01,11.0,
baseball cap,clothing,accessories,trucker hat,2012-10-01,10.0,
baseball cap,clothing,accessories,trucker hat,2012-11-01,9.0,
baseball cap,clothing,accessories,trucker hat,2012-12-01,11.0,
baseball cap,clothing,accessories,trucker hat,2013-01-01,9.0,
baseball cap,clothing,accessories,trucker hat,2013-02-01,10.0,
baseball cap,clothing,accessories,trucker hat,2013-03-01,12.0,
baseball cap,clothing,accessories,trucker hat,2013-04-01,13.0,
baseball cap,clothing,accessories,trucker hat,2013-05-01,13.0,
baseball cap,clothing,accessories,trucker hat,2013-06-01,15.0,
baseball cap,clothing,accessories,trucker hat,2013-07-01,16.0,
baseball cap,clothing,accessories,trucker hat,2013-08-01,15.0,
baseball cap,clothing,accessories,trucker hat,2013-09-01,13.0,
baseball cap,clothing,accessories,trucker hat,2013-10-01,12.0,
baseball cap,clothing,accessories,trucker hat,2013-11-01,9.0,
baseball cap,clothing,accessories,trucker hat,2013-12-01,11.0,
baseball cap,clothing,accessories,trucker hat,2014-01-01,10.0,
baseball cap,clothing,accessories,trucker hat,2014-02-01,12.0,
baseball cap,clothing,accessories,trucker hat,2014-03-01,15.0,
baseball cap,clothing,accessories,trucker hat,2014-04-01,16.0,
baseball cap,clothing,accessories,trucker hat,2014-05-01,17.0,
baseball cap,clothing,accessories,trucker hat,2014-06-01,21.0,
baseball cap,clothing,accessories,trucker hat,2014-07-01,20.0,
baseball cap,clothing,accessories,trucker hat,2014-08-01,18.0,
baseball cap,clothing,accessories,trucker hat,2014-09-01,14.0,
baseball cap,clothing,accessories,trucker hat,2014-10-01,15.0,
baseball cap,clothing,accessories,trucker hat,2014-11-01,11.0,
baseball cap,clothing,accessories,trucker hat,2014-12-01,15.0,
baseball cap,clothing,accessories,trucker hat,2015-01-01,12.0,
baseball cap,clothing,accessories,trucker hat,2015-02-01,14.0,
baseball cap,clothing,accessories,trucker hat,2015-03-01,16.0,
baseball cap,clothing,accessories,trucker hat,2015-04-01,18.0,
baseball cap,clothing,accessories,trucker hat,2015-05-01,17.0,
baseball cap,clothing,accessories,trucker hat,2015-06-01,21.0,
baseball cap,clothing,accessories,trucker hat,2015-07-01,24.0,
baseball cap,clothing,accessories,trucker hat,2015-08-01,21.0,
baseball cap,clothing,accessories,trucker hat,2015-09-01,20.0,
baseball cap,clothing,accessories,trucker hat,2015-10-01,18.0,
baseball cap,clothing,accessories,trucker hat,2015-11-01,16.0,
baseball cap,clothing,accessories,trucker hat,2015-12-01,19.0,
baseball cap,clothing,accessories,trucker hat,2016-01-01,17.0,
baseball cap,clothing,accessories,trucker hat,2016-02-01,22.0,
baseball cap,clothing,accessories,trucker hat,2016-03-01,25.0,
baseball cap,clothing,accessories,trucker hat,2016-04-01,27.0,
baseball cap,clothing,accessories,trucker hat,2016-05-01,28.0,
baseball cap,clothing,accessories,trucker hat,2016-06-01,33.0,
baseball cap,clothing,accessories,trucker hat,2016-07-01,33.0,
baseball cap,clothing,accessories,trucker hat,2016-08-01,29.0,
baseball cap,clothing,accessories,trucker hat,2016-09-01,24.0,
baseball cap,clothing,accessories,trucker hat,2016-10-01,24.0,
baseball cap,clothing,accessories,trucker hat,2016-11-01,21.0,
baseball cap,clothing,accessories,trucker hat,2016-12-01,23.0,
baseball cap,clothing,accessories,trucker hat,2017-01-01,20.0,
baseball cap,clothing,accessories,trucker hat,2017-02-01,22.0,
baseball cap,clothing,accessories,trucker hat,2017-03-01,24.0,
baseball cap,clothing,accessories,trucker hat,2017-04-01,29.0,
baseball cap,clothing,accessories,trucker hat,2017-05-01,29.0,
baseball cap,clothing,accessories,trucker hat,2017-06-01,33.0,
baseball cap,clothing,accessories,trucker hat,2017-07-01,32.0,
baseball cap,clothing,accessories,trucker hat,2017-08-01,29.0,
baseball cap,clothing,accessories,trucker hat,2017-09-01,28.0,
baseball cap,clothing,accessories,trucker hat,2017-10-01,24.0,
baseball cap,clothing,accessories,trucker hat,2017-11-01,23.0,
baseball cap,clothing,accessories,trucker hat,2017-12-01,25.0,
baseball cap,clothing,accessories,trucker hat,2018-01-01,18.0,
baseball cap,clothing,accessories,trucker hat,2018-02-01,22.0,
baseball cap,clothing,accessories,trucker hat,2018-03-01,24.0,
baseball cap,clothing,accessories,trucker hat,2018-04-01,27.0,
baseball cap,clothing,accessories,trucker hat,2018-05-01,28.0,
baseball cap,clothing,accessories,trucker hat,2018-06-01,30.0,
baseball cap,clothing,accessories,trucker hat,2018-07-01,31.0,
baseball cap,clothing,accessories,trucker hat,2018-08-01,27.0,
baseball cap,clothing,accessories,trucker hat,2018-09-01,24.0,
baseball cap,clothing,accessories,trucker hat,2018-10-01,21.0,
baseball cap,clothing,accessories,trucker hat,2018-11-01,21.0,
baseball cap,clothing,accessories,trucker hat,2018-12-01,23.0,
baseball cap,clothing,accessories,trucker hat,2019-01-01,19.0,
baseball cap,clothing,accessories,trucker hat,2019-02-01,20.0,
baseball cap,clothing,accessories,trucker hat,2019-03-01,24.0,
baseball cap,clothing,accessories,trucker hat,2019-04-01,26.0,
baseball cap,clothing,accessories,trucker hat,2019-05-01,27.0,
baseball cap,clothing,accessories,trucker hat,2019-06-01,31.0,
baseball cap,clothing,accessories,trucker hat,2019-07-01,30.0,
baseball cap,clothing,accessories,trucker hat,2019-08-01,28.0,
baseball cap,clothing,accessories,trucker hat,2019-09-01,25.0,
baseball cap,clothing,accessories,trucker hat,2019-10-01,24.0,
baseball cap,clothing,accessories,trucker hat,2019-11-01,22.0,
baseball cap,clothing,accessories,trucker hat,2019-12-01,25.0,
baseball cap,clothing,accessories,trucker hat,2020-01-01,23.0,
baseball cap,clothing,accessories,trucker hat,2020-02-01,23.0,
baseball cap,clothing,accessories,trucker hat,2020-03-01,22.0,
baseball cap,clothing,accessories,trucker hat,2020-04-01,25.0,
baseball cap,clothing,accessories,trucker hat,2020-05-01,32.0,
baseball cap,clothing,accessories,trucker hat,2020-06-01,37.0,
baseball cap,clothing,accessories,trucker hat,2020-07-01,39.0,
baseball cap,clothing,accessories,trucker hat,2020-08-01,34.0,
baseball cap,clothing,accessories,trucker hat,2020-09-01,31.0,
baseball cap,clothing,accessories,trucker hat,2020-10-01,27.0,
baseball cap,clothing,accessories,trucker hat,2020-11-01,28.0,
baseball cap,clothing,accessories,trucker hat,2020-12-01,31.0,
baseball cap,clothing,accessories,trucker hat,2021-01-01,28.0,
baseball cap,clothing,accessories,trucker hat,2021-02-01,32.0,
baseball cap,clothing,accessories,trucker hat,2021-03-01,36.0,
baseball cap,clothing,accessories,trucker hat,2021-04-01,43.0,
baseball cap,clothing,accessories,trucker hat,2021-05-01,52.0,
baseball cap,clothing,accessories,trucker hat,2021-06-01,65.0,
baseball cap,clothing,accessories,trucker hat,2021-07-01,62.0,
baseball cap,clothing,accessories,trucker hat,2021-08-01,56.0,
baseball cap,clothing,accessories,trucker hat,2021-09-01,48.0,
baseball cap,clothing,accessories,trucker hat,2021-10-01,45.0,
baseball cap,clothing,accessories,trucker hat,2021-11-01,52.0,
baseball cap,clothing,accessories,trucker hat,2021-12-01,48.0,
baseball cap,clothing,accessories,trucker hat,2022-01-01,43.0,
baseball cap,clothing,accessories,trucker hat,2022-02-01,52.0,
baseball cap,clothing,accessories,trucker hat,2022-03-01,62.0,
baseball cap,clothing,accessories,trucker hat,2022-04-01,63.0,
baseball cap,clothing,accessories,trucker hat,2022-05-01,65.0,
baseball cap,clothing,accessories,trucker hat,2022-06-01,71.0,
baseball cap,clothing,accessories,trucker hat,2022-07-01,71.0,
baseball cap,clothing,accessories,trucker hat,2022-08-01,61.0,
baseball cap,clothing,accessories,trucker hat,2022-09-01,54.0,
baseball cap,clothing,accessories,trucker hat,2022-10-01,50.0,
baseball cap,clothing,accessories,trucker hat,2022-11-01,49.0,
baseball cap,clothing,accessories,trucker hat,2022-12-01,48.0,
baseball cap,clothing,accessories,trucker hat,2023-01-01,43.0,
baseball cap,clothing,accessories,trucker hat,2023-02-01,49.0,
baseball cap,clothing,accessories,trucker hat,2023-03-01,58.0,
baseball cap,clothing,accessories,trucker hat,2023-04-01,64.0,
baseball cap,clothing,accessories,trucker hat,2023-05-01,69.0,
baseball cap,clothing,accessories,trucker hat,2023-06-01,76.0,
baseball cap,clothing,accessories,trucker hat,2023-07-01,74.0,
baseball cap,clothing,accessories,trucker hat,2023-08-01,64.0,
baseball cap,clothing,accessories,trucker hat,2023-09-01,60.0,
baseball cap,clothing,accessories,trucker hat,2023-10-01,54.0,
baseball cap,clothing,accessories,trucker hat,2023-11-01,56.0,
baseball cap,clothing,accessories,trucker hat,2023-12-01,56.0,
baseball cap,clothing,accessories,trucker hat,2024-01-01,46.0,
baseball cap,clothing,accessories,trucker hat,2024-02-01,61.0,
baseball cap,clothing,accessories,trucker hat,2024-03-01,69.0,
baseball cap,clothing,accessories,trucker hat,2024-04-01,76.0,
baseball cap,clothing,accessories,trucker hat,2024-05-01,82.0,
baseball cap,clothing,accessories,trucker hat,2024-06-01,100.0,
baseball cap,clothing,accessories,trucker hat,2024-07-01,87.0,
baseball cap,clothing,accessories,trucker hat,2024-08-01,75.0,
baseball cap,clothing,accessories,trucker hat,2024-09-01,65.0,
baseball cap,clothing,accessories,trucker hat,2024-10-01,59.0,
baseball cap,clothing,accessories,trucker hat,2024-11-01,62.0,
baseball cap,clothing,accessories,trucker hat,2024-12-01,63.0,
baseball cap,clothing,accessories,trucker hat,2025-01-01,46.0,
baseball cap,clothing,accessories,trucker hat,2025-02-01,56.0,
baseball cap,clothing,accessories,trucker hat,2025-03-01,68.0,
baseball cap,clothing,accessories,trucker hat,2025-04-01,70.0,
baseball cap,clothing,accessories,trucker hat,2025-05-01,74.0,
baseball cap,clothing,accessories,trucker hat,2025-06-01,81.0,
baseball cap,clothing,accessories,trucker hat,2025-07-01,78.0,
baseball cap,clothing,accessories,trucker hat,2025-08-01,67.0,
baseball cap,clothing,accessories,trucker hat,2025-09-01,59.0,
baseball cap,clothing,accessories,trucker hat,2025-10-01,50.0,
tote bag,clothing,accessories,tote bag,2010-01-01,11.0,
tote bag,clothing,accessories,tote bag,2010-02-01,11.0,
tote bag,clothing,accessories,tote bag,2010-03-01,11.0,
tote bag,clothing,accessories,tote bag,2010-04-01,12.0,
tote bag,clothing,accessories,tote bag,2010-05-01,12.0,
tote bag,clothing,accessories,tote bag,2010-06-01,12.0,
tote bag,clothing,accessories,tote bag,2010-07-01,12.0,
tote bag,clothing,accessories,tote bag,2010-08-01,13.0,
tote bag,clothing,accessories,tote bag,2010-09-01,10.0,
tote bag,clothing,accessories,tote bag,2010-10-01,9.0,
tote bag,clothing,accessories,tote bag,2010-11-01,12.0,
tote bag,clothing,accessories,tote bag,2010-12-01,13.0,
tote bag,clothing,accessories,tote bag,2011-01-01,13.0,
tote bag,clothing,accessories,tote bag,2011-02-01,12.0,
tote bag,clothing,accessories,tote bag,2011-03-01,11.0,
tote bag,clothing,accessories,tote bag,2011-04-01,12.0,
tote bag,clothing,accessories,tote bag,2011-05-01,12.0,
tote bag,clothing,accessories,tote bag,2011-06-01,12.0,
tote bag,clothing,accessories,tote bag,2011-07-01,13.0,
tote bag,clothing,accessories,tote bag,2011-08-01,13.0,
tote bag,clothing,accessories,tote bag,2011-09-01,12.0,
tote bag,clothing,accessories,tote bag,2011-10-01,11.0,
tote bag,clothing,accessories,tote bag,2011-11-01,12.0,
tote bag,clothing,accessories,tote bag,2011-12-01,15.0,
tote bag,clothing,accessories,tote bag,2012-01-01,12.0,
tote bag,clothing,accessories,tote bag,2012-02-01,13.0,
tote bag,clothing,accessories,tote bag,2012-03-01,12.0,
tote bag,clothing,accessories,tote bag,2012-04-01,12.0,
tote bag,clothing,accessories,tote bag,2012-05-01,13.0,
tote bag,clothing,accessories,tote bag,2012-06-01,13.0,
tote bag,clothing,accessories,tote bag,2012-07-01,14.0,
tote bag,clothing,accessories,tote bag,2012-08-01,16.0,
tote bag,clothing,accessories,tote bag,2012-09-01,14.0,
tote bag,clothing,accessories,tote bag,2012-10-01,11.0,
tote bag,clothing,accessories,tote bag,2012-11-01,13.0,
tote bag,clothing,accessories,tote bag,2012-12-01,16.0,
tote bag,clothing,accessories,tote bag,2013-01-01,14.0,
tote bag,clothing,accessories,tote bag,2013-02-01,13.0,
tote bag,clothing,accessories,tote bag,2013-03-01,14.0,
tote bag,clothing,accessories,tote bag,2013-04-01,15.0,
tote bag,clothing,accessories,tote bag,2013-05-01,15.0,
tote bag,clothing,accessories,tote bag,2013-06-01,14.0,
tote bag,clothing,accessories,tote bag,2013-07-01,15.0,
tote bag,clothing,accessories,tote bag,2013-08-01,18.0,
tote bag,clothing,accessories,tote bag,2013-09-01,14.0,
tote bag,clothing,accessories,tote bag,2013-10-01,12.0,
tote bag,clothing,accessories,tote bag,2013-11-01,15.0,
tote bag,clothing,accessories,tote bag,2013-12-01,18.0,
tote bag,clothing,accessories,tote bag,2014-01-01,15.0,
tote bag,clothing,accessories,tote bag,2014-02-01,15.0,
tote bag,clothing,accessories,tote bag,2014-03-01,16.0,
tote bag,clothing,accessories,tote bag,2014-04-01,16.0,
tote bag,clothing,accessories,tote bag,2014-05-01,16.0,
tote bag,clothing,accessories,tote bag,2014-06-01,16.0,
tote bag,clothing,accessories,tote bag,2014-07-01,17.0,
tote bag,clothing,accessories,tote bag,2014-08-01,18.0,
tote bag,clothing,accessories,tote bag,2014-09-01,16.0,
tote bag,clothing,accessories,tote bag,2014-10-01,12.0,
tote bag,clothing,accessories,tote bag,2014-11-01,15.0,
tote bag,clothing,accessories,tote bag,2014-12-01,20.0,
tote bag,clothing,accessories,tote bag,2015-01-01,15.0,
tote bag,clothing,accessories,tote bag,2015-02-01,13.0,
tote bag,clothing,accessories,tote bag,2015-03-01,15.0,
tote bag,clothing,accessories,tote bag,2015-04-01,15.0,
tote bag,clothing,accessories,tote bag,2015-05-01,15.0,
tote bag,clothing,accessories,tote bag,2015-06-01,15.0,
tote bag,clothing,accessories,tote bag,2015-07-01,16.0,
tote bag,clothing,accessories,tote bag,2015-08-01,17.0,
tote bag,clothing,accessories,tote bag,2015-09-01,15.0,
tote bag,clothing,accessories,tote bag,2015-10-01,12.0,
tote bag,clothing,accessories,tote bag,2015-11-01,16.0,
tote bag,clothing,accessories,tote bag,2015-12-01,19.0,
tote bag,clothing,accessories,tote bag,2016-01-01,16.0,
tote bag,clothing,accessories,tote bag,2016-02-01,16.0,
tote bag,clothing,accessories,tote bag,2016-03-01,17.0,
tote bag,clothing,accessories,tote bag,2016-04-01,18.0,
tote bag,clothing,accessories,tote bag,2016-05-01,19.0,
tote bag,clothing,accessories,tote bag,2016-06-01,17.0,
tote bag,clothing,accessories,tote bag,2016-07-01,20.0,
tote bag,clothing,accessories,tote bag,2016-08-01,18.0,
tote bag,clothing,accessories,tote bag,2016-09-01,17.0,
tote bag,clothing,accessories,tote bag,2016-10-01,15.0,
tote bag,clothing,accessories,tote bag,2016-11-01,18.0,
tote bag,clothing,accessories,tote bag,2016-12-01,20.0,
tote bag,clothing,accessories,tote bag,2017-01-01,17.0,
tote bag,clothing,accessories,tote bag,2017-02-01,17.0,
tote bag,clothing,accessories,tote bag,2017-03-01,17.0,
tote bag,clothing,accessories,tote bag,2017-04-01,18.0,
tote bag,clothing,accessories,tote bag,2017-05-01,19.0,
tote bag,clothing,accessories,tote bag,2017-06-01,18.0,
tote bag,clothing,accessories,tote bag,2017-07-01,20.0,
tote bag,clothing,accessories,tote bag,2017-08-01,20.0,
tote bag,clothing,accessories,tote bag,2017-09-01,19.0,
tote bag,clothing,accessories,tote bag,2017-10-01,16.0,
tote bag,clothing,accessories,tote bag,2017-11-01,20.0,
tote bag,clothing,accessories,tote bag,2017-12-01,22.0,
tote bag,clothing,accessories,tote bag,2018-01-01,19.0,
tote bag,clothing,accessories,tote bag,2018-02-01,18.0,
tote bag,clothing,accessories,tote bag,2018-03-01,18.0,
tote bag,clothing,accessories,tote bag,2018-04-01,18.0,
tote bag,clothing,accessories,tote bag,2018-05-01,20.0,
tote bag,clothing,accessories,tote bag,2018-06-01,21.0,
tote bag,clothing,accessories,tote bag,2018-07-01,22.0,
tote bag,clothing,accessories,tote bag,2018-08-01,22.0,
tote bag,clothing,accessories,tote bag,2018-09-01,19.0,
tote bag,clothing,accessories,tote bag,2018-10-01,17.0,
tote bag,clothing,accessories,tote bag,2018-11-01,20.0,
tote bag,clothing,accessories,tote bag,2018-12-01,21.0,
tote bag,clothing,accessories,tote bag,2019-01-01,19.0,
tote bag,clothing,accessories,tote bag,2019-02-01,19.0,
tote bag,clothing,accessories,tote bag,2019-03-01,19.0,
tote bag,clothing,accessories,tote bag,2019-04-01,19.0,
tote bag,clothing,accessories,tote bag,2019-05-01,21.0,
tote bag,clothing,accessories,tote bag,2019-06-01,22.0,
tote bag,clothing,accessories,tote bag,2019-07-01,22.0,
tote bag,clothing,accessories,tote bag,2019-08-01,24.0,
tote bag,clothing,accessories,tote bag,2019-09-01,22.0,
tote bag,clothing,accessories,tote bag,2019-10-01,19.0,
tote bag,clothing,accessories,tote bag,2019-11-01,22.0,
tote bag,clothing,accessories,tote bag,2019-12-01,27.0,
tote bag,clothing,accessories,tote bag,2020-01-01,23.0,
tote bag,clothing,accessories,tote bag,2020-02-01,22.0,
tote bag,clothing,accessories,tote bag,2020-03-01,16.0,
tote bag,clothing,accessories,tote bag,2020-04-01,14.0,
tote bag,clothing,accessories,tote bag,2020-05-01,19.0,
tote bag,clothing,accessories,tote bag,2020-06-01,20.0,
tote bag,clothing,accessories,tote bag,2020-07-01,24.0,
tote bag,clothing,accessories,tote bag,2020-08-01,24.0,
tote bag,clothing,accessories,tote bag,2020-09-01,21.0,
tote bag,clothing,accessories,tote bag,2020-10-01,21.0,
tote bag,clothing,accessories,tote bag,2020-11-01,22.0,
tote bag,clothing,accessories,tote bag,2020-12-01,26.0,
tote bag,clothing,accessories,tote bag,2021-01-01,22.0,
tote bag,clothing,accessories,tote bag,2021-02-01,22.0,
tote bag,clothing,accessories,tote bag,2021-03-01,25.0,
tote bag,clothing,accessories,tote bag,2021-04-01,29.0,
tote bag,clothing,accessories,tote bag,2021-05-01,32.0,
tote bag,clothing,accessories,tote bag,2021-06-01,36.0,
tote bag,clothing,accessories,tote bag,2021-07-01,38.0,
tote bag,clothing,accessories,tote bag,2021-08-01,42.0,
tote bag,clothing,accessories,tote bag,2021-09-01,44.0,
tote bag,clothing,accessories,tote bag,2021-10-01,37.0,
tote bag,clothing,accessories,tote bag,2021-11-01,49.0,
tote bag,clothing,accessories,tote bag,2021-12-01,59.0,
tote bag,clothing,accessories,tote bag,2022-01-01,54.0,
tote bag,clothing,accessories,tote bag,2022-02-01,57.0,
tote bag,clothing,accessories,tote bag,2022-03-01,61.0,
tote bag,clothing,accessories,tote bag,2022-04-01,68.0,
tote bag,clothing,accessories,tote bag,2022-05-01,66.0,
tote bag,clothing,accessories,tote bag,2022-06-01,64.0,
tote bag,clothing,accessories,tote bag,2022-07-01,71.0,
tote bag,clothing,accessories,tote bag,2022-08-01,78.0,
tote bag,clothing,accessories,tote bag,2022-09-01,71.0,
tote bag,clothing,accessories,tote bag,2022-10-01,60.0,
tote bag,clothing,accessories,tote bag,2022-11-01,76.0,
tote bag,clothing,accessories,tote bag,2022-12-01,100.0,
tote bag,clothing,accessories,tote bag,2023-01-01,79.0,
tote bag,clothing,accessories,tote bag,2023-02-01,74.0,
tote bag,clothing,accessories,tote bag,2023-03-01,75.0,
tote bag,clothing,accessories,tote bag,2023-04-01,72.0,
tote bag,clothing,accessories,tote bag,2023-05-01,75.0,
tote bag,clothing,accessories,tote bag,2023-06-01,72.0,
tote bag,clothing,accessories,tote bag,2023-07-01,72.0,
tote bag,clothing,accessories,tote bag,2023-08-01,69.0,
tote bag,clothing,accessories,tote bag,2023-09-01,61.0,
tote bag,clothing,accessories,tote bag,2023-10-01,58.0,
tote bag,clothing,accessories,tote bag,2023-11-01,77.0,
tote bag,clothing,accessories,tote bag,2023-12-01,86.0,
tote bag,clothing,accessories,tote bag,2024-01-01,65.0,
tote bag,clothing,accessories,tote bag,2024-02-01,65.0,
tote bag,clothing,accessories,tote bag,2024-03-01,67.0,
tote bag,clothing,accessories,tote bag,2024-04-01,63.0,
tote bag,clothing,accessories,tote bag,2024-05-01,68.0,
tote bag,clothing,accessories,tote bag,2024-06-01,73.0,
tote bag,clothing,accessories,tote bag,2024-07-01,72.0,
tote bag,clothing,accessories,tote bag,2024-08-01,74.0,
tote bag,clothing,accessories,tote bag,2024-09-01,68.0,
tote bag,clothing,accessories,tote bag,2024-10-01,60.0,
tote bag,clothing,accessories,tote bag,2024-11-01,74.0,
tote bag,clothing,accessories,tote bag,2024-12-01,93.0,
tote bag,clothing,accessories,tote bag,2025-01-01,68.0,
tote bag,clothing,accessories,tote bag,2025-02-01,65.0,
tote bag,clothing,accessories,tote bag,2025-03-01,64.0,
tote bag,clothing,accessories,tote bag,2025-04-01,74.0,
tote bag,clothing,accessories,tote bag,2025-05-01,74.0,
tote bag,clothing,accessories,tote bag,2025-06-01,71.0,
tote bag,clothing,accessories,tote bag,2025-07-01,85.0,
tote bag,clothing,accessories,tote bag,2025-08-01,89.0,
tote bag,clothing,accessories,tote bag,2025-09-01,64.0,
tote bag,clothing,accessories,tote bag,2025-10-01,63.0,
tote bag,clothing,accessories,canvas bag,2010-01-01,26.0,
tote bag,clothing,accessories,canvas bag,2010-02-01,24.0,
tote bag,clothing,accessories,canvas bag,2010-03-01,25.0,
tote bag,clothing,accessories,canvas bag,2010-04-01,27.0,
tote bag,clothing,accessories,canvas bag,2010-05-01,31.0,
tote bag,clothing,accessories,canvas bag,2010-06-01,31.0,
tote bag,clothing,accessories,canvas bag,2010-07-01,28.0,
tote bag,clothing,accessories,canvas bag,2010-08-01,33.0,
tote bag,clothing,accessories,canvas bag,2010-09-01,26.0,
tote bag,clothing,accessories,canvas bag,2010-10-01,20.0,
tote bag,clothing,accessories,canvas bag,2010-11-01,25.0,
tote bag,clothing,accessories,canvas bag,2010-12-01,28.0,
tote bag,clothing,accessories,canvas bag,2011-01-01,30.0,
tote bag,clothing,accessories,canvas bag,2011-02-01,29.0,
tote bag,clothing,accessories,canvas bag,2011-03-01,32.0,
tote bag,clothing,accessories,canvas bag,2011-04-01,30.0,
tote bag,clothing,accessories,canvas bag,2011-05-01,32.0,
