label,query,month,interest
zara,zara,2021-01-01,87.0
zara,zara,2021-02-01,75.0
zara,zara,2021-03-01,70.0
zara,zara,2021-04-01,68.0
zara,zara,2021-05-01,70.0
zara,zara,2021-06-01,72.0
zara,zara,2021-07-01,71.0
zara,zara,2021-08-01,63.0
zara,zara,2021-09-01,69.0
zara,zara,2021-10-01,76.0
zara,zara,2021-11-01,91.0
zara,zara,2021-12-01,84.0
zara,zara,2022-01-01,78.0
zara,zara,2022-02-01,62.0
zara,zara,2022-03-01,65.0
zara,zara,2022-04-01,71.0
zara,zara,2022-05-01,76.0
zara,zara,2022-06-01,79.0
zara,zara,2022-07-01,70.0
zara,zara,2022-08-01,63.0
zara,zara,2022-09-01,72.0
zara,zara,2022-10-01,71.0
zara,zara,2022-11-01,85.0
zara,zara,2022-12-01,85.0
zara,zara,2023-01-01,74.0
zara,zara,2023-02-01,64.0
zara,zara,2023-03-01,67.0
zara,zara,2023-04-01,70.0
zara,zara,2023-05-01,70.0
zara,zara,2023-06-01,88.0
zara,zara,2023-07-01,76.0
zara,zara,2023-08-01,64.0
zara,zara,2023-09-01,66.0
zara,zara,2023-10-01,75.0
zara,zara,2023-11-01,93.0
zara,zara,2023-12-01,96.0
zara,zara,2024-01-01,76.0
zara,zara,2024-02-01,65.0
zara,zara,2024-03-01,69.0
zara,zara,2024-04-01,71.0
zara,zara,2024-05-01,75.0
zara,zara,2024-06-01,78.0
zara,zara,2024-07-01,71.0
zara,zara,2024-08-01,65.0
zara,zara,2024-09-01,74.0
zara,zara,2024-10-01,73.0
zara,zara,2024-11-01,96.0
zara,zara,2024-12-01,94.0
zara,zara,2025-01-01,75.0
zara,zara,2025-02-01,63.0
zara,zara,2025-03-01,68.0
zara,zara,2025-04-01,66.0
zara,zara,2025-05-01,76.0
zara,zara,2025-06-01,75.0
zara,zara,2025-07-01,67.0
zara,zara,2025-08-01,69.0
zara,zara,2025-09-01,70.0
zara,zara,2025-10-01,74.0
zara,Zara Home,2010-01-01,25.0
zara,Zara Home,2010-02-01,23.0
zara,Zara Home,2010-03-01,27.0
zara,Zara Home,2010-04-01,26.0
zara,Zara Home,2010-05-01,28.0
zara,Zara Home,2010-06-01,26.0
zara,Zara Home,2010-07-01,23.0
zara,Zara Home,2010-08-01,25.0
zara,Zara Home,2010-09-01,44.0
zara,Zara Home,2010-10-01,43.0
zara,Zara Home,2010-11-01,41.0
zara,Zara Home,2010-12-01,49.0
zara,Zara Home,2011-01-01,42.0
zara,Zara Home,2011-02-01,36.0
zara,Zara Home,2011-03-01,40.0
zara,Zara Home,2011-04-01,45.0
zara,Zara Home,2011-05-01,45.0
zara,Zara Home,2011-06-01,45.0
zara,Zara Home,2011-07-01,46.0
zara,Zara Home,2011-08-01,46.0
zara,Zara Home,2011-09-01,52.0
zara,Zara Home,2011-10-01,53.0
zara,Zara Home,2011-11-01,57.0
zara,Zara Home,2011-12-01,62.0
zara,Zara Home,2012-01-01,56.0
zara,Zara Home,2012-02-01,48.0
zara,Zara Home,2012-03-01,55.0
zara,Zara Home,2012-04-01,54.0
zara,Zara Home,2012-05-01,52.0
zara,Zara Home,2012-06-01,56.0
zara,Zara Home,2012-07-01,53.0
zara,Zara Home,2012-08-01,52.0
zara,Zara Home,2012-09-01,61.0
zara,Zara Home,2012-10-01,64.0
zara,Zara Home,2012-11-01,65.0
zara,Zara Home,2012-12-01,69.0
zara,Zara Home,2013-01-01,65.0
zara,Zara Home,2013-02-01,52.0
zara,Zara Home,2013-03-01,55.0
zara,Zara Home,2013-04-01,56.0
zara,Zara Home,2013-05-01,51.0
zara,Zara Home,2013-06-01,56.0
zara,Zara Home,2013-07-01,56.0
zara,Zara Home,2013-08-01,49.0
zara,Zara Home,2013-09-01,60.0
zara,Zara Home,2013-10-01,64.0
zara,Zara Home,2013-11-01,67.0
zara,Zara Home,2013-12-01,70.0
zara,Zara Home,2014-01-01,66.0
zara,Zara Home,2014-02-01,53.0
zara,Zara Home,2014-03-01,57.0
zara,Zara Home,2014-04-01,59.0
zara,Zara Home,2014-05-01,57.0
zara,Zara Home,2014-06-01,55.0
zara,Zara Home,2014-07-01,53.0
zara,Zara Home,2014-08-01,54.0
zara,Zara Home,2014-09-01,62.0
zara,Zara Home,2014-10-01,61.0
zara,Zara Home,2014-11-01,66.0
zara,Zara Home,2014-12-01,68.0
zara,Zara Home,2015-01-01,65.0
zara,Zara Home,2015-02-01,52.0
zara,Zara Home,2015-03-01,58.0
zara,Zara Home,2015-04-01,59.0
zara,Zara Home,2015-05-01,59.0
zara,Zara Home,2015-06-01,60.0
zara,Zara Home,2015-07-01,55.0
zara,Zara Home,2015-08-01,54.0
zara,Zara Home,2015-09-01,65.0
zara,Zara Home,2015-10-01,70.0
zara,Zara Home,2015-11-01,77.0
zara,Zara Home,2015-12-01,80.0
zara,Zara Home,2016-01-01,67.0
zara,Zara Home,2016-02-01,56.0
zara,Zara Home,2016-03-01,56.0
zara,Zara Home,2016-04-01,63.0
zara,Zara Home,2016-05-01,69.0
zara,Zara Home,2016-06-01,76.0
zara,Zara Home,2016-07-01,66.0
zara,Zara Home,2016-08-01,56.0
zara,Zara Home,2016-09-01,68.0
zara,Zara Home,2016-10-01,79.0
zara,Zara Home,2016-11-01,89.0
zara,Zara Home,2016-12-01,85.0
zara,Zara Home,2017-01-01,81.0
zara,Zara Home,2017-02-01,64.0
zara,Zara Home,2017-03-01,69.0
zara,Zara Home,2017-04-01,74.0
zara,Zara Home,2017-05-01,73.0
zara,Zara Home,2017-06-01,79.0
zara,Zara Home,2017-07-01,72.0
zara,Zara Home,2017-08-01,67.0
zara,Zara Home,2017-09-01,74.0
zara,Zara Home,2017-10-01,83.0
zara,Zara Home,2017-11-01,100.0
zara,Zara Home,2017-12-01,92.0
zara,Zara Home,2018-01-01,90.0
zara,Zara Home,2018-02-01,69.0
zara,Zara Home,2018-03-01,73.0
zara,Zara Home,2018-04-01,68.0
zara,Zara Home,2018-05-01,67.0
zara,Zara Home,2018-06-01,78.0
zara,Zara Home,2018-07-01,69.0
zara,Zara Home,2018-08-01,63.0
zara,Zara Home,2018-09-01,70.0
zara,Zara Home,2018-10-01,75.0
zara,Zara Home,2018-11-01,91.0
zara,Zara Home,2018-12-01,88.0
zara,Zara Home,2019-01-01,81.0
zara,Zara Home,2019-02-01,61.0
zara,Zara Home,2019-03-01,61.0
zara,Zara Home,2019-04-01,66.0
zara,Zara Home,2019-05-01,67.0
zara,Zara Home,2019-06-01,82.0
zara,Zara Home,2019-07-01,69.0
zara,Zara Home,2019-08-01,63.0
zara,Zara Home,2019-09-01,71.0
zara,Zara Home,2019-10-01,78.0
zara,Zara Home,2019-11-01,99.0
zara,Zara Home,2019-12-01,92.0
zara,Zara Home,2020-01-01,85.0
zara,Zara Home,2020-02-01,67.0
zara,Zara Home,2020-03-01,49.0
zara,Zara Home,2020-04-01,54.0
zara,Zara Home,2020-05-01,74.0
zara,Zara Home,2020-06-01,79.0
zara,Zara Home,2020-07-01,72.0
zara,Zara Home,2020-08-01,68.0
zara,Zara Home,2020-09-01,76.0
zara,Zara Home,2020-10-01,76.0
zara,Zara Home,2020-11-01,93.0
zara,Zara Home,2020-12-01,87.0
zara,Zara Home,2021-01-01,87.0
zara,Zara Home,2021-02-01,75.0
zara,Zara Home,2021-03-01,70.0
zara,Zara Home,2021-04-01,68.0
zara,Zara Home,2021-05-01,70.0
zara,Zara Home,2021-06-01,72.0
zara,Zara Home,2021-07-01,71.0
zara,Zara Home,2021-08-01,63.0
zara,Zara Home,2021-09-01,69.0
zara,Zara Home,2021-10-01,76.0
zara,Zara Home,2021-11-01,91.0
zara,Zara Home,2021-12-01,84.0
zara,Zara Home,2022-01-01,78.0
zara,Zara Home,2022-02-01,62.0
zara,Zara Home,2022-03-01,65.0
zara,Zara Home,2022-04-01,71.0
zara,Zara Home,2022-05-01,76.0
zara,Zara Home,2022-06-01,79.0
zara,Zara Home,2022-07-01,70.0
zara,Zara Home,2022-08-01,63.0
zara,Zara Home,2022-09-01,72.0
zara,Zara Home,2022-10-01,71.0
zara,Zara Home,2022-11-01,85.0
zara,Zara Home,2022-12-01,85.0
zara,Zara Home,2023-01-01,74.0
zara,Zara Home,2023-02-01,64.0
zara,Zara Home,2023-03-01,67.0
zara,Zara Home,2023-04-01,70.0
zara,Zara Home,2023-05-01,70.0
zara,Zara Home,2023-06-01,88.0
zara,Zara Home,2023-07-01,76.0
zara,Zara Home,2023-08-01,64.0
zara,Zara Home,2023-09-01,66.0
zara,Zara Home,2023-10-01,75.0
zara,Zara Home,2023-11-01,93.0
zara,Zara Home,2023-12-01,96.0
zara,Zara Home,2024-01-01,76.0
zara,Zara Home,2024-02-01,65.0
zara,Zara Home,2024-03-01,69.0
zara,Zara Home,2024-04-01,71.0
zara,Zara Home,2024-05-01,75.0
zara,Zara Home,2024-06-01,78.0
zara,Zara Home,2024-07-01,71.0
zara,Zara Home,2024-08-01,65.0
zara,Zara Home,2024-09-01,74.0
zara,Zara Home,2024-10-01,73.0
zara,Zara Home,2024-11-01,96.0
zara,Zara Home,2024-12-01,94.0
zara,Zara Home,2025-01-01,75.0
zara,Zara Home,2025-02-01,63.0
zara,Zara Home,2025-03-01,68.0
zara,Zara Home,2025-04-01,66.0
zara,Zara Home,2025-05-01,76.0
zara,Zara Home,2025-06-01,75.0
zara,Zara Home,2025-07-01,67.0
zara,Zara Home,2025-08-01,69.0
zara,Zara Home,2025-09-01,70.0
zara,Zara Home,2025-10-01,74.0
adidas,adidas,2010-01-01,35.0
adidas,adidas,2010-02-01,35.0
adidas,adidas,2010-03-01,38.0
adidas,adidas,2010-04-01,42.0
adidas,adidas,2010-05-01,41.0
adidas,adidas,2010-06-01,46.0
adidas,adidas,2010-07-01,43.0
adidas,adidas,2010-08-01,40.0
adidas,adidas,2010-09-01,39.0
adidas,adidas,2010-10-01,38.0
adidas,adidas,2010-11-01,38.0
adidas,adidas,2010-12-01,40.0
adidas,adidas,2011-01-01,37.0
adidas,adidas,2011-02-01,36.0
adidas,adidas,2011-03-01,41.0
adidas,adidas,2011-04-01,44.0
adidas,adidas,2011-05-01,39.0
adidas,adidas,2011-06-01,40.0
adidas,adidas,2011-07-01,40.0
adidas,adidas,2011-08-01,44.0
adidas,adidas,2011-09-01,43.0
adidas,adidas,2011-10-01,39.0
adidas,adidas,2011-11-01,39.0
adidas,adidas,2011-12-01,44.0
adidas,adidas,2012-01-01,39.0
adidas,adidas,2012-02-01,39.0
adidas,adidas,2012-03-01,41.0
adidas,adidas,2012-04-01,46.0
adidas,adidas,2012-05-01,43.0
adidas,adidas,2012-06-01,45.0
adidas,adidas,2012-07-01,44.0
adidas,adidas,2012-08-01,45.0
adidas,adidas,2012-09-01,46.0
adidas,adidas,2012-10-01,39.0
adidas,adidas,2012-11-01,40.0
adidas,adidas,2012-12-01,42.0
adidas,adidas,2013-01-01,37.0
adidas,adidas,2013-02-01,38.0
adidas,adidas,2013-03-01,44.0
adidas,adidas,2013-04-01,41.0
adidas,adidas,2013-05-01,42.0
adidas,adidas,2013-06-01,40.0
adidas,adidas,2013-07-01,45.0
adidas,adidas,2013-08-01,44.0
adidas,adidas,2013-09-01,44.0
adidas,adidas,2013-10-01,41.0
adidas,adidas,2013-11-01,44.0
adidas,adidas,2013-12-01,46.0
adidas,adidas,2014-01-01,41.0
adidas,adidas,2014-02-01,42.0
adidas,adidas,2014-03-01,47.0
adidas,adidas,2014-04-01,47.0
adidas,adidas,2014-05-01,47.0
adidas,adidas,2014-06-01,51.0
adidas,adidas,2014-07-01,57.0
adidas,adidas,2014-08-01,52.0
adidas,adidas,2014-09-01,51.0
adidas,adidas,2014-10-01,47.0
adidas,adidas,2014-11-01,51.0
adidas,adidas,2014-12-01,54.0
adidas,adidas,2015-01-01,53.0
adidas,adidas,2015-02-01,55.0
adidas,adidas,2015-03-01,60.0
adidas,adidas,2015-04-01,64.0
adidas,adidas,2015-05-01,65.0
adidas,adidas,2015-06-01,62.0
adidas,adidas,2015-07-01,61.0
adidas,adidas,2015-08-01,70.0
adidas,adidas,2015-09-01,67.0
adidas,adidas,2015-10-01,65.0
adidas,adidas,2015-11-01,70.0
adidas,adidas,2015-12-01,80.0
adidas,adidas,2016-01-01,77.0
adidas,adidas,2016-02-01,81.0
adidas,adidas,2016-03-01,87.0
adidas,adidas,2016-04-01,90.0
adidas,adidas,2016-05-01,88.0
adidas,adidas,2016-06-01,86.0
adidas,adidas,2016-07-01,90.0
adidas,adidas,2016-08-01,91.0
adidas,adidas,2016-09-01,93.0
adidas,adidas,2016-10-01,85.0
adidas,adidas,2016-11-01,90.0
adidas,adidas,2016-12-01,100.0
adidas,adidas,2017-01-01,92.0
adidas,adidas,2017-02-01,88.0
adidas,adidas,2017-03-01,93.0
adidas,adidas,2017-04-01,93.0
adidas,adidas,2017-05-01,87.0
adidas,adidas,2017-06-01,86.0
adidas,adidas,2017-07-01,93.0
adidas,adidas,2017-08-01,94.0
adidas,adidas,2017-09-01,87.0
adidas,adidas,2017-10-01,81.0
adidas,adidas,2017-11-01,100.0
adidas,adidas,2017-12-01,100.0
adidas,adidas,2018-01-01,82.0
adidas,adidas,2018-02-01,82.0
adidas,adidas,2018-03-01,89.0
adidas,adidas,2018-04-01,86.0
adidas,adidas,2018-05-01,78.0
adidas,adidas,2018-06-01,84.0
adidas,adidas,2018-07-01,86.0
adidas,adidas,2018-08-01,83.0
adidas,adidas,2018-09-01,84.0
adidas,adidas,2018-10-01,71.0
adidas,adidas,2018-11-01,86.0
adidas,adidas,2018-12-01,88.0
adidas,adidas,2019-01-01,77.0
adidas,adidas,2019-02-01,75.0
adidas,adidas,2019-03-01,84.0
adidas,adidas,2019-04-01,77.0
adidas,adidas,2019-05-01,76.0
adidas,adidas,2019-06-01,76.0
adidas,adidas,2019-07-01,79.0
adidas,adidas,2019-08-01,83.0
adidas,adidas,2019-09-01,74.0
adidas,adidas,2019-10-01,70.0
adidas,adidas,2019-11-01,86.0
adidas,adidas,2019-12-01,89.0
adidas,adidas,2020-01-01,78.0
adidas,adidas,2020-02-01,69.0
adidas,adidas,2020-03-01,60.0
adidas,adidas,2020-04-01,66.0
adidas,adidas,2020-05-01,77.0
adidas,adidas,2020-06-01,75.0
adidas,adidas,2020-07-01,74.0
adidas,adidas,2020-08-01,76.0
adidas,adidas,2020-09-01,72.0
adidas,adidas,2020-10-01,67.0
adidas,adidas,2020-11-01,83.0
adidas,adidas,2020-12-01,76.0
adidas,adidas,2021-01-01,58.0
adidas,adidas,2021-02-01,60.0
adidas,adidas,2021-03-01,66.0
adidas,adidas,2021-04-01,69.0
adidas,adidas,2021-05-01,67.0
adidas,adidas,2021-06-01,62.0
adidas,adidas,2021-07-01,66.0
adidas,adidas,2021-08-01,68.0
adidas,adidas,2021-09-01,64.0
adidas,adidas,2021-10-01,62.0
adidas,adidas,2021-11-01,71.0
adidas,adidas,2021-12-01,66.0
adidas,adidas,2022-01-01,63.0
adidas,adidas,2022-02-01,62.0
adidas,adidas,2022-03-01,68.0
adidas,adidas,2022-04-01,68.0
adidas,adidas,2022-05-01,69.0
adidas,adidas,2022-06-01,69.0
adidas,adidas,2022-07-01,67.0
adidas,adidas,2022-08-01,72.0
adidas,adidas,2022-09-01,69.0
adidas,adidas,2022-10-01,69.0
adidas,adidas,2022-11-01,74.0
adidas,adidas,2022-12-01,80.0
adidas,adidas,2023-01-01,65.0
adidas,adidas,2023-02-01,64.0
adidas,adidas,2023-03-01,68.0
adidas,adidas,2023-04-01,73.0
adidas,adidas,2023-05-01,72.0
adidas,adidas,2023-06-01,71.0
adidas,adidas,2023-07-01,71.0
adidas,adidas,2023-08-01,72.0
adidas,adidas,2023-09-01,73.0
adidas,adidas,2023-10-01,75.0
adidas,adidas,2023-11-01,83.0
adidas,adidas,2023-12-01,76.0
adidas,adidas,2024-01-01,74.0
adidas,adidas,2024-02-01,75.0
adidas,adidas,2024-03-01,89.0
adidas,adidas,2024-04-01,86.0
adidas,adidas,2024-05-01,84.0
adidas,adidas,2024-06-01,89.0
adidas,adidas,2024-07-01,90.0
adidas,adidas,2024-08-01,95.0
adidas,adidas,2024-09-01,83.0
adidas,adidas,2024-10-01,81.0
adidas,adidas,2024-11-01,91.0
adidas,adidas,2024-12-01,87.0
adidas,adidas,2025-01-01,75.0
adidas,adidas,2025-02-01,70.0
adidas,adidas,2025-03-01,91.0
adidas,adidas,2025-04-01,86.0
adidas,adidas,2025-05-01,85.0
adidas,adidas,2025-06-01,79.0
adidas,adidas,2025-07-01,83.0
adidas,adidas,2025-08-01,100.0
adidas,adidas,2025-09-01,91.0
adidas,adidas,2025-10-01,87.0
adidas,Three Stripes,2010-01-01,35.0
adidas,Three Stripes,2010-02-01,35.0
adidas,Three Stripes,2010-03-01,38.0
adidas,Three Stripes,2010-04-01,42.0
adidas,Three Stripes,2010-05-01,41.0
adidas,Three Stripes,2010-06-01,46.0
adidas,Three Stripes,2010-07-01,43.0
adidas,Three Stripes,2010-08-01,40.0
adidas,Three Stripes,2010-09-01,39.0
adidas,Three Stripes,2010-10-01,38.0
adidas,Three Stripes,2010-11-01,38.0
adidas,Three Stripes,2010-12-01,40.0
adidas,Three Stripes,2011-01-01,37.0
adidas,Three Stripes,2011-02-01,36.0
adidas,Three Stripes,2011-03-01,41.0
adidas,Three Stripes,2011-04-01,44.0
adidas,Three Stripes,2011-05-01,39.0
adidas,Three Stripes,2011-06-01,40.0
adidas,Three Stripes,2011-07-01,40.0
adidas,Three Stripes,2011-08-01,44.0
adidas,Three Stripes,2011-09-01,43.0
adidas,Three Stripes,2011-10-01,39.0
adidas,Three Stripes,2011-11-01,39.0
adidas,Three Stripes,2011-12-01,44.0
adidas,Three Stripes,2012-01-01,39.0
adidas,Three Stripes,2012-02-01,39.0
adidas,Three Stripes,2012-03-01,41.0
adidas,Three Stripes,2012-04-01,46.0
adidas,Three Stripes,2012-05-01,43.0
adidas,Three Stripes,2012-06-01,45.0
adidas,Three Stripes,2012-07-01,44.0
adidas,Three Stripes,2012-08-01,45.0
adidas,Three Stripes,2012-09-01,46.0
adidas,Three Stripes,2012-10-01,39.0
adidas,Three Stripes,2012-11-01,40.0
adidas,Three Stripes,2012-12-01,42.0
adidas,Three Stripes,2013-01-01,37.0
adidas,Three Stripes,2013-02-01,38.0
adidas,Three Stripes,2013-03-01,44.0
adidas,Three Stripes,2013-04-01,41.0
adidas,Three Stripes,2013-05-01,42.0
adidas,Three Stripes,2013-06-01,40.0
adidas,Three Stripes,2013-07-01,45.0
adidas,Three Stripes,2013-08-01,44.0
adidas,Three Stripes,2013-09-01,44.0
adidas,Three Stripes,2013-10-01,41.0
adidas,Three Stripes,2013-11-01,44.0
adidas,Three Stripes,2013-12-01,46.0
adidas,Three Stripes,2014-01-01,41.0
adidas,Three Stripes,2014-02-01,42.0
adidas,Three Stripes,2014-03-01,47.0
adidas,Three Stripes,2014-04-01,47.0
adidas,Three Stripes,2014-05-01,47.0
adidas,Three Stripes,2014-06-01,51.0
adidas,Three Stripes,2014-07-01,57.0
adidas,Three Stripes,2014-08-01,52.0
adidas,Three Stripes,2014-09-01,51.0
adidas,Three Stripes,2014-10-01,47.0
adidas,Three Stripes,2014-11-01,51.0
adidas,Three Stripes,2014-12-01,54.0
adidas,Three Stripes,2015-01-01,53.0
adidas,Three Stripes,2015-02-01,55.0
adidas,Three Stripes,2015-03-01,60.0
adidas,Three Stripes,2015-04-01,64.0
adidas,Three Stripes,2015-05-01,65.0
adidas,Three Stripes,2015-06-01,62.0
adidas,Three Stripes,2015-07-01,61.0
adidas,Three Stripes,2015-08-01,70.0
adidas,Three Stripes,2015-09-01,67.0
adidas,Three Stripes,2015-10-01,65.0
adidas,Three Stripes,2015-11-01,70.0
adidas,Three Stripes,2015-12-01,80.0
adidas,Three Stripes,2016-01-01,77.0
adidas,Three Stripes,2016-02-01,81.0
adidas,Three Stripes,2016-03-01,87.0
adidas,Three Stripes,2016-04-01,90.0
adidas,Three Stripes,2016-05-01,88.0
adidas,Three Stripes,2016-06-01,86.0
adidas,Three Stripes,2016-07-01,90.0
adidas,Three Stripes,2016-08-01,91.0
adidas,Three Stripes,2016-09-01,93.0
adidas,Three Stripes,2016-10-01,85.0
adidas,Three Stripes,2016-11-01,90.0
adidas,Three Stripes,2016-12-01,100.0
adidas,Three Stripes,2017-01-01,92.0
adidas,Three Stripes,2017-02-01,88.0
adidas,Three Stripes,2017-03-01,93.0
adidas,Three Stripes,2017-04-01,93.0
adidas,Three Stripes,2017-05-01,87.0
adidas,Three Stripes,2017-06-01,86.0
adidas,Three Stripes,2017-07-01,93.0
adidas,Three Stripes,2017-08-01,94.0
adidas,Three Stripes,2017-09-01,87.0
adidas,Three Stripes,2017-10-01,81.0
adidas,Three Stripes,2017-11-01,100.0
adidas,Three Stripes,2017-12-01,100.0
adidas,Three Stripes,2018-01-01,82.0
adidas,Three Stripes,2018-02-01,82.0
adidas,Three Stripes,2018-03-01,89.0
adidas,Three Stripes,2018-04-01,86.0
adidas,Three Stripes,2018-05-01,78.0
adidas,Three Stripes,2018-06-01,84.0
adidas,Three Stripes,2018-07-01,86.0
adidas,Three Stripes,2018-08-01,83.0
adidas,Three Stripes,2018-09-01,84.0
adidas,Three Stripes,2018-10-01,71.0
adidas,Three Stripes,2018-11-01,86.0
adidas,Three Stripes,2018-12-01,88.0
adidas,Three Stripes,2019-01-01,77.0
adidas,Three Stripes,2019-02-01,75.0
adidas,Three Stripes,2019-03-01,84.0
adidas,Three Stripes,2019-04-01,77.0
adidas,Three Stripes,2019-05-01,76.0
adidas,Three Stripes,2019-06-01,76.0
adidas,Three Stripes,2019-07-01,79.0
adidas,Three Stripes,2019-08-01,83.0
adidas,Three Stripes,2019-09-01,74.0
adidas,Three Stripes,2019-10-01,70.0
adidas,Three Stripes,2019-11-01,86.0
adidas,Three Stripes,2019-12-01,89.0
adidas,Three Stripes,2020-01-01,78.0
adidas,Three Stripes,2020-02-01,69.0
adidas,Three Stripes,2020-03-01,60.0
adidas,Three Stripes,2020-04-01,66.0
adidas,Three Stripes,2020-05-01,77.0
adidas,Three Stripes,2020-06-01,75.0
adidas,Three Stripes,2020-07-01,74.0
adidas,Three Stripes,2020-08-01,76.0
adidas,Three Stripes,2020-09-01,72.0
adidas,Three Stripes,2020-10-01,67.0
adidas,Three Stripes,2020-11-01,83.0
adidas,Three Stripes,2020-12-01,76.0
adidas,Three Stripes,2021-01-01,58.0
adidas,Three Stripes,2021-02-01,60.0
adidas,Three Stripes,2021-03-01,66.0
adidas,Three Stripes,2021-04-01,69.0
adidas,Three Stripes,2021-05-01,67.0
adidas,Three Stripes,2021-06-01,62.0
adidas,Three Stripes,2021-07-01,66.0
adidas,Three Stripes,2021-08-01,68.0
adidas,Three Stripes,2021-09-01,64.0
adidas,Three Stripes,2021-10-01,62.0
adidas,Three Stripes,2021-11-01,71.0
adidas,Three Stripes,2021-12-01,66.0
adidas,Three Stripes,2022-01-01,63.0
adidas,Three Stripes,2022-02-01,62.0
adidas,Three Stripes,2022-03-01,68.0
adidas,Three Stripes,2022-04-01,68.0
adidas,Three Stripes,2022-05-01,69.0
adidas,Three Stripes,2022-06-01,69.0
adidas,Three Stripes,2022-07-01,67.0
adidas,Three Stripes,2022-08-01,72.0
adidas,Three Stripes,2022-09-01,69.0
adidas,Three Stripes,2022-10-01,69.0
adidas,Three Stripes,2022-11-01,74.0
adidas,Three Stripes,2022-12-01,80.0
adidas,Three Stripes,2023-01-01,65.0
adidas,Three Stripes,2023-02-01,64.0
adidas,Three Stripes,2023-03-01,68.0
adidas,Three Stripes,2023-04-01,73.0
adidas,Three Stripes,2023-05-01,72.0
adidas,Three Stripes,2023-06-01,71.0
adidas,Three Stripes,2023-07-01,71.0
adidas,Three Stripes,2023-08-01,72.0
adidas,Three Stripes,2023-09-01,73.0
adidas,Three Stripes,2023-10-01,75.0
adidas,Three Stripes,2023-11-01,83.0
adidas,Three Stripes,2023-12-01,76.0
adidas,Three Stripes,2024-01-01,74.0
adidas,Three Stripes,2024-02-01,75.0
adidas,Three Stripes,2024-03-01,89.0
adidas,Three Stripes,2024-04-01,86.0
adidas,Three Stripes,2024-05-01,84.0
adidas,Three Stripes,2024-06-01,89.0
adidas,Three Stripes,2024-07-01,90.0
adidas,Three Stripes,2024-08-01,95.0
adidas,Three Stripes,2024-09-01,83.0
adidas,Three Stripes,2024-10-01,81.0
adidas,Three Stripes,2024-11-01,91.0
adidas,Three Stripes,2024-12-01,87.0
adidas,Three Stripes,2025-01-01,75.0
adidas,Three Stripes,2025-02-01,70.0
adidas,Three Stripes,2025-03-01,91.0
adidas,Three Stripes,2025-04-01,86.0
adidas,Three Stripes,2025-05-01,85.0
adidas,Three Stripes,2025-06-01,79.0
adidas,Three Stripes,2025-07-01,83.0
adidas,Three Stripes,2025-08-01,100.0
adidas,Three Stripes,2025-09-01,91.0
adidas,Three Stripes,2025-10-01,87.0
adidas,Adi,2010-01-01,35.0
adidas,Adi,2010-02-01,35.0
adidas,Adi,2010-03-01,38.0
adidas,Adi,2010-04-01,42.0
adidas,Adi,2010-05-01,41.0
adidas,Adi,2010-06-01,46.0
adidas,Adi,2010-07-01,43.0
adidas,Adi,2010-08-01,40.0
adidas,Adi,2010-09-01,39.0
adidas,Adi,2010-10-01,38.0
adidas,Adi,2010-11-01,38.0
adidas,Adi,2010-12-01,40.0
adidas,Adi,2011-01-01,37.0
adidas,Adi,2011-02-01,36.0
adidas,Adi,2011-03-01,41.0
adidas,Adi,2011-04-01,44.0
adidas,Adi,2011-05-01,39.0
adidas,Adi,2011-06-01,40.0
adidas,Adi,2011-07-01,40.0
adidas,Adi,2011-08-01,44.0
adidas,Adi,2011-09-01,43.0
adidas,Adi,2011-10-01,39.0
adidas,Adi,2011-11-01,39.0
adidas,Adi,2011-12-01,44.0
adidas,Adi,2012-01-01,39.0
adidas,Adi,2012-02-01,39.0
adidas,Adi,2012-03-01,41.0
adidas,Adi,2012-04-01,46.0
adidas,Adi,2012-05-01,43.0
adidas,Adi,2012-06-01,45.0
adidas,Adi,2012-07-01,44.0
adidas,Adi,2012-08-01,45.0
adidas,Adi,2012-09-01,46.0
adidas,Adi,2012-10-01,39.0
adidas,Adi,2012-11-01,40.0
adidas,Adi,2012-12-01,42.0
adidas,Adi,2013-01-01,37.0
adidas,Adi,2013-02-01,38.0
adidas,Adi,2013-03-01,44.0
adidas,Adi,2013-04-01,41.0
adidas,Adi,2013-05-01,42.0
adidas,Adi,2013-06-01,40.0
adidas,Adi,2013-07-01,45.0
adidas,Adi,2013-08-01,44.0
adidas,Adi,2013-09-01,44.0
adidas,Adi,2013-10-01,41.0
adidas,Adi,2013-11-01,44.0
adidas,Adi,2013-12-01,46.0
adidas,Adi,2014-01-01,41.0
adidas,Adi,2014-02-01,42.0
adidas,Adi,2014-03-01,47.0
adidas,Adi,2014-04-01,47.0
adidas,Adi,2014-05-01,47.0
adidas,Adi,2014-06-01,51.0
adidas,Adi,2014-07-01,57.0
adidas,Adi,2014-08-01,52.0
adidas,Adi,2014-09-01,51.0
adidas,Adi,2014-10-01,47.0
adidas,Adi,2014-11-01,51.0
adidas,Adi,2014-12-01,54.0
adidas,Adi,2015-01-01,53.0
adidas,Adi,2015-02-01,55.0
adidas,Adi,2015-03-01,60.0
adidas,Adi,2015-04-01,64.0
adidas,Adi,2015-05-01,65.0
adidas,Adi,2015-06-01,62.0
adidas,Adi,2015-07-01,61.0
adidas,Adi,2015-08-01,70.0
adidas,Adi,2015-09-01,67.0
adidas,Adi,2015-10-01,65.0
adidas,Adi,2015-11-01,70.0
adidas,Adi,2015-12-01,80.0
adidas,Adi,2016-01-01,77.0
adidas,Adi,2016-02-01,81.0
