canonical_label,keyword,label_type,month,interest
sweatshirt,crewneck,clothing,2017-04-01,10.0
sweatshirt,crewneck,clothing,2017-05-01,8.0
sweatshirt,crewneck,clothing,2017-06-01,7.0
sweatshirt,crewneck,clothing,2017-07-01,8.0
sweatshirt,crewneck,clothing,2017-08-01,11.0
sweatshirt,crewneck,clothing,2017-09-01,15.0
sweatshirt,crewneck,clothing,2017-10-01,17.0
sweatshirt,crewneck,clothing,2017-11-01,24.0
sweatshirt,crewneck,clothing,2017-12-01,28.0
sweatshirt,crewneck,clothing,2018-01-01,15.0
sweatshirt,crewneck,clothing,2018-02-01,16.0
sweatshirt,crewneck,clothing,2018-03-01,14.0
sweatshirt,crewneck,clothing,2018-04-01,12.0
sweatshirt,crewneck,clothing,2018-05-01,10.0
sweatshirt,crewneck,clothing,2018-06-01,8.0
sweatshirt,crewneck,clothing,2018-07-01,11.0
sweatshirt,crewneck,clothing,2018-08-01,14.0
sweatshirt,crewneck,clothing,2018-09-01,17.0
sweatshirt,crewneck,clothing,2018-10-01,21.0
sweatshirt,crewneck,clothing,2018-11-01,30.0
sweatshirt,crewneck,clothing,2018-12-01,36.0
sweatshirt,crewneck,clothing,2019-01-01,20.0
sweatshirt,crewneck,clothing,2019-02-01,17.0
sweatshirt,crewneck,clothing,2019-03-01,16.0
sweatshirt,crewneck,clothing,2019-04-01,13.0
sweatshirt,crewneck,clothing,2019-05-01,13.0
sweatshirt,crewneck,clothing,2019-06-01,11.0
sweatshirt,crewneck,clothing,2019-07-01,12.0
sweatshirt,crewneck,clothing,2019-08-01,15.0
sweatshirt,crewneck,clothing,2019-09-01,17.0
sweatshirt,crewneck,clothing,2019-10-01,23.0
sweatshirt,crewneck,clothing,2019-11-01,30.0
sweatshirt,crewneck,clothing,2019-12-01,35.0
sweatshirt,crewneck,clothing,2020-01-01,21.0
sweatshirt,crewneck,clothing,2020-02-01,19.0
sweatshirt,crewneck,clothing,2020-03-01,15.0
sweatshirt,crewneck,clothing,2020-04-01,22.0
sweatshirt,crewneck,clothing,2020-05-01,20.0
sweatshirt,crewneck,clothing,2020-06-01,14.0
sweatshirt,crewneck,clothing,2020-07-01,19.0
sweatshirt,crewneck,clothing,2020-08-01,22.0
sweatshirt,crewneck,clothing,2020-09-01,35.0
sweatshirt,crewneck,clothing,2020-10-01,39.0
sweatshirt,crewneck,clothing,2020-11-01,54.0
sweatshirt,crewneck,clothing,2020-12-01,62.0
sweatshirt,crewneck,clothing,2021-01-01,45.0
sweatshirt,crewneck,clothing,2021-02-01,40.0
sweatshirt,crewneck,clothing,2021-03-01,31.0
sweatshirt,crewneck,clothing,2021-04-01,26.0
sweatshirt,crewneck,clothing,2021-05-01,20.0
sweatshirt,crewneck,clothing,2021-06-01,16.0
sweatshirt,crewneck,clothing,2021-07-01,21.0
sweatshirt,crewneck,clothing,2021-08-01,28.0
sweatshirt,crewneck,clothing,2021-09-01,38.0
sweatshirt,crewneck,clothing,2021-10-01,50.0
sweatshirt,crewneck,clothing,2021-11-01,77.0
sweatshirt,crewneck,clothing,2021-12-01,73.0
sweatshirt,crewneck,clothing,2022-01-01,59.0
sweatshirt,crewneck,clothing,2022-02-01,53.0
sweatshirt,crewneck,clothing,2022-03-01,40.0
sweatshirt,crewneck,clothing,2022-04-01,34.0
sweatshirt,crewneck,clothing,2022-05-01,28.0
sweatshirt,crewneck,clothing,2022-06-01,23.0
sweatshirt,crewneck,clothing,2022-07-01,28.0
sweatshirt,crewneck,clothing,2022-08-01,35.0
sweatshirt,crewneck,clothing,2022-09-01,45.0
sweatshirt,crewneck,clothing,2022-10-01,62.0
sweatshirt,crewneck,clothing,2022-11-01,82.0
sweatshirt,crewneck,clothing,2022-12-01,85.0
sweatshirt,crewneck,clothing,2023-01-01,57.0
sweatshirt,crewneck,clothing,2023-02-01,52.0
sweatshirt,crewneck,clothing,2023-03-01,46.0
sweatshirt,crewneck,clothing,2023-04-01,41.0
sweatshirt,crewneck,clothing,2023-05-01,35.0
sweatshirt,crewneck,clothing,2023-06-01,34.0
sweatshirt,crewneck,clothing,2023-07-01,37.0
sweatshirt,crewneck,clothing,2023-08-01,46.0
sweatshirt,crewneck,clothing,2023-09-01,58.0
sweatshirt,crewneck,clothing,2023-10-01,69.0
sweatshirt,crewneck,clothing,2023-11-01,99.0
sweatshirt,crewneck,clothing,2023-12-01,98.0
sweatshirt,crewneck,clothing,2024-01-01,69.0
sweatshirt,crewneck,clothing,2024-02-01,54.0
sweatshirt,crewneck,clothing,2024-03-01,47.0
sweatshirt,crewneck,clothing,2024-04-01,41.0
sweatshirt,crewneck,clothing,2024-05-01,33.0
sweatshirt,crewneck,clothing,2024-06-01,27.0
sweatshirt,crewneck,clothing,2024-07-01,31.0
sweatshirt,crewneck,clothing,2024-08-01,44.0
sweatshirt,crewneck,clothing,2024-09-01,56.0
sweatshirt,crewneck,clothing,2024-10-01,73.0
sweatshirt,crewneck,clothing,2024-11-01,92.0
sweatshirt,crewneck,clothing,2024-12-01,100.0
sweatshirt,crewneck,clothing,2025-01-01,69.0
sweatshirt,crewneck,clothing,2025-02-01,56.0
sweatshirt,crewneck,clothing,2025-03-01,45.0
sweatshirt,crewneck,clothing,2025-04-01,38.0
sweatshirt,crewneck,clothing,2025-05-01,33.0
sweatshirt,crewneck,clothing,2025-06-01,30.0
sweatshirt,crewneck,clothing,2025-07-01,34.0
sweatshirt,crewneck,clothing,2025-08-01,48.0
sweatshirt,crewneck,clothing,2025-09-01,61.0
sweatshirt,crewneck,clothing,2025-10-01,72.0
sweater,sweater,clothing,2010-01-01,11.0
sweater,sweater,clothing,2010-02-01,9.0
sweater,sweater,clothing,2010-03-01,7.0
sweater,sweater,clothing,2010-04-01,5.0
sweater,sweater,clothing,2010-05-01,5.0
sweater,sweater,clothing,2010-06-01,4.0
sweater,sweater,clothing,2010-07-01,4.0
sweater,sweater,clothing,2010-08-01,6.0
sweater,sweater,clothing,2010-09-01,8.0
sweater,sweater,clothing,2010-10-01,12.0
sweater,sweater,clothing,2010-11-01,16.0
sweater,sweater,clothing,2010-12-01,23.0
sweater,sweater,clothing,2011-01-01,13.0
sweater,sweater,clothing,2011-02-01,10.0
sweater,sweater,clothing,2011-03-01,8.0
sweater,sweater,clothing,2011-04-01,6.0
sweater,sweater,clothing,2011-05-01,6.0
sweater,sweater,clothing,2011-06-01,5.0
sweater,sweater,clothing,2011-07-01,5.0
sweater,sweater,clothing,2011-08-01,7.0
sweater,sweater,clothing,2011-09-01,11.0
sweater,sweater,clothing,2011-10-01,16.0
sweater,sweater,clothing,2011-11-01,23.0
sweater,sweater,clothing,2011-12-01,31.0
sweater,sweater,clothing,2012-01-01,15.0
sweater,sweater,clothing,2012-02-01,12.0
sweater,sweater,clothing,2012-03-01,8.0
sweater,sweater,clothing,2012-04-01,8.0
sweater,sweater,clothing,2012-05-01,6.0
sweater,sweater,clothing,2012-06-01,6.0
sweater,sweater,clothing,2012-07-01,7.0
sweater,sweater,clothing,2012-08-01,9.0
sweater,sweater,clothing,2012-09-01,14.0
sweater,sweater,clothing,2012-10-01,19.0
sweater,sweater,clothing,2012-11-01,29.0
sweater,sweater,clothing,2012-12-01,36.0
sweater,sweater,clothing,2013-01-01,18.0
sweater,sweater,clothing,2013-02-01,15.0
sweater,sweater,clothing,2013-03-01,12.0
sweater,sweater,clothing,2013-04-01,10.0
sweater,sweater,clothing,2013-05-01,8.0
sweater,sweater,clothing,2013-06-01,8.0
sweater,sweater,clothing,2013-07-01,9.0
sweater,sweater,clothing,2013-08-01,12.0
sweater,sweater,clothing,2013-09-01,18.0
sweater,sweater,clothing,2013-10-01,25.0
sweater,sweater,clothing,2013-11-01,40.0
sweater,sweater,clothing,2013-12-01,53.0
sweater,sweater,clothing,2014-01-01,24.0
sweater,sweater,clothing,2014-02-01,19.0
sweater,sweater,clothing,2014-03-01,14.0
sweater,sweater,clothing,2014-04-01,11.0
sweater,sweater,clothing,2014-05-01,9.0
sweater,sweater,clothing,2014-06-01,8.0
sweater,sweater,clothing,2014-07-01,9.0
sweater,sweater,clothing,2014-08-01,11.0
sweater,sweater,clothing,2014-09-01,16.0
sweater,sweater,clothing,2014-10-01,23.0
sweater,sweater,clothing,2014-11-01,44.0
sweater,sweater,clothing,2014-12-01,66.0
sweater,sweater,clothing,2015-01-01,20.0
sweater,sweater,clothing,2015-02-01,16.0
sweater,sweater,clothing,2015-03-01,12.0
sweater,sweater,clothing,2015-04-01,9.0
sweater,sweater,clothing,2015-05-01,8.0
sweater,sweater,clothing,2015-06-01,7.0
sweater,sweater,clothing,2015-07-01,8.0
sweater,sweater,clothing,2015-08-01,11.0
sweater,sweater,clothing,2015-09-01,16.0
sweater,sweater,clothing,2015-10-01,27.0
sweater,sweater,clothing,2015-11-01,50.0
sweater,sweater,clothing,2015-12-01,71.0
sweater,sweater,clothing,2016-01-01,25.0
sweater,sweater,clothing,2016-02-01,17.0
sweater,sweater,clothing,2016-03-01,13.0
sweater,sweater,clothing,2016-04-01,11.0
sweater,sweater,clothing,2016-05-01,10.0
sweater,sweater,clothing,2016-06-01,8.0
sweater,sweater,clothing,2016-07-01,9.0
sweater,sweater,clothing,2016-08-01,11.0
sweater,sweater,clothing,2016-09-01,19.0
sweater,sweater,clothing,2016-10-01,32.0
sweater,sweater,clothing,2016-11-01,50.0
sweater,sweater,clothing,2016-12-01,75.0
sweater,sweater,clothing,2017-01-01,23.0
sweater,sweater,clothing,2017-02-01,18.0
sweater,sweater,clothing,2017-03-01,15.0
sweater,sweater,clothing,2017-04-01,12.0
sweater,sweater,clothing,2017-05-01,10.0
sweater,sweater,clothing,2017-06-01,9.0
sweater,sweater,clothing,2017-07-01,10.0
sweater,sweater,clothing,2017-08-01,13.0
sweater,sweater,clothing,2017-09-01,21.0
sweater,sweater,clothing,2017-10-01,30.0
sweater,sweater,clothing,2017-11-01,60.0
sweater,sweater,clothing,2017-12-01,81.0
sweater,sweater,clothing,2018-01-01,27.0
sweater,sweater,clothing,2018-02-01,20.0
sweater,sweater,clothing,2018-03-01,18.0
sweater,sweater,clothing,2018-04-01,13.0
sweater,sweater,clothing,2018-05-01,10.0
sweater,sweater,clothing,2018-06-01,9.0
sweater,sweater,clothing,2018-07-01,11.0
sweater,sweater,clothing,2018-08-01,14.0
sweater,sweater,clothing,2018-09-01,21.0
sweater,sweater,clothing,2018-10-01,34.0
sweater,sweater,clothing,2018-11-01,60.0
sweater,sweater,clothing,2018-12-01,79.0
sweater,sweater,clothing,2019-01-01,28.0
sweater,sweater,clothing,2019-02-01,24.0
sweater,sweater,clothing,2019-03-01,18.0
sweater,sweater,clothing,2019-04-01,13.0
sweater,sweater,clothing,2019-05-01,11.0
sweater,sweater,clothing,2019-06-01,10.0
sweater,sweater,clothing,2019-07-01,11.0
sweater,sweater,clothing,2019-08-01,14.0
sweater,sweater,clothing,2019-09-01,22.0
sweater,sweater,clothing,2019-10-01,36.0
sweater,sweater,clothing,2019-11-01,56.0
sweater,sweater,clothing,2019-12-01,75.0
sweater,sweater,clothing,2020-01-01,27.0
sweater,sweater,clothing,2020-02-01,22.0
sweater,sweater,clothing,2020-03-01,13.0
sweater,sweater,clothing,2020-04-01,12.0
sweater,sweater,clothing,2020-05-01,11.0
sweater,sweater,clothing,2020-06-01,10.0
sweater,sweater,clothing,2020-07-01,11.0
sweater,sweater,clothing,2020-08-01,16.0
sweater,sweater,clothing,2020-09-01,24.0
sweater,sweater,clothing,2020-10-01,35.0
sweater,sweater,clothing,2020-11-01,45.0
sweater,sweater,clothing,2020-12-01,59.0
sweater,sweater,clothing,2021-01-01,30.0
sweater,sweater,clothing,2021-02-01,24.0
sweater,sweater,clothing,2021-03-01,17.0
sweater,sweater,clothing,2021-04-01,15.0
sweater,sweater,clothing,2021-05-01,14.0
sweater,sweater,clothing,2021-06-01,12.0
sweater,sweater,clothing,2021-07-01,14.0
sweater,sweater,clothing,2021-08-01,17.0
sweater,sweater,clothing,2021-09-01,27.0
sweater,sweater,clothing,2021-10-01,38.0
sweater,sweater,clothing,2021-11-01,61.0
sweater,sweater,clothing,2021-12-01,74.0
sweater,sweater,clothing,2022-01-01,36.0
sweater,sweater,clothing,2022-02-01,29.0
sweater,sweater,clothing,2022-03-01,21.0
sweater,sweater,clothing,2022-04-01,18.0
sweater,sweater,clothing,2022-05-01,15.0
sweater,sweater,clothing,2022-06-01,13.0
sweater,sweater,clothing,2022-07-01,15.0
sweater,sweater,clothing,2022-08-01,19.0
sweater,sweater,clothing,2022-09-01,29.0
sweater,sweater,clothing,2022-10-01,44.0
sweater,sweater,clothing,2022-11-01,65.0
sweater,sweater,clothing,2022-12-01,82.0
sweater,sweater,clothing,2023-01-01,36.0
sweater,sweater,clothing,2023-02-01,31.0
sweater,sweater,clothing,2023-03-01,24.0
sweater,sweater,clothing,2023-04-01,19.0
sweater,sweater,clothing,2023-05-01,14.0
sweater,sweater,clothing,2023-06-01,15.0
sweater,sweater,clothing,2023-07-01,16.0
sweater,sweater,clothing,2023-08-01,22.0
sweater,sweater,clothing,2023-09-01,34.0
sweater,sweater,clothing,2023-10-01,44.0
sweater,sweater,clothing,2023-11-01,72.0
sweater,sweater,clothing,2023-12-01,89.0
sweater,sweater,clothing,2024-01-01,43.0
sweater,sweater,clothing,2024-02-01,31.0
sweater,sweater,clothing,2024-03-01,25.0
sweater,sweater,clothing,2024-04-01,21.0
sweater,sweater,clothing,2024-05-01,18.0
sweater,sweater,clothing,2024-06-01,15.0
sweater,sweater,clothing,2024-07-01,17.0
sweater,sweater,clothing,2024-08-01,24.0
sweater,sweater,clothing,2024-09-01,37.0
sweater,sweater,clothing,2024-10-01,49.0
sweater,sweater,clothing,2024-11-01,76.0
sweater,sweater,clothing,2024-12-01,100.0
sweater,sweater,clothing,2025-01-01,46.0
sweater,sweater,clothing,2025-02-01,35.0
sweater,sweater,clothing,2025-03-01,26.0
sweater,sweater,clothing,2025-04-01,21.0
sweater,sweater,clothing,2025-05-01,20.0
sweater,sweater,clothing,2025-06-01,17.0
sweater,sweater,clothing,2025-07-01,18.0
sweater,sweater,clothing,2025-08-01,26.0
sweater,sweater,clothing,2025-09-01,37.0
sweater,sweater,clothing,2025-10-01,51.0
sweater,jumper,clothing,2010-01-01,81.0
sweater,jumper,clothing,2010-02-01,82.0
sweater,jumper,clothing,2010-03-01,80.0
sweater,jumper,clothing,2010-04-01,76.0
sweater,jumper,clothing,2010-05-01,76.0
sweater,jumper,clothing,2010-06-01,79.0
sweater,jumper,clothing,2010-07-01,75.0
sweater,jumper,clothing,2010-08-01,71.0
sweater,jumper,clothing,2010-09-01,83.0
sweater,jumper,clothing,2010-10-01,79.0
sweater,jumper,clothing,2010-11-01,73.0
sweater,jumper,clothing,2010-12-01,82.0
sweater,jumper,clothing,2011-01-01,84.0
sweater,jumper,clothing,2011-02-01,90.0
sweater,jumper,clothing,2011-03-01,77.0
sweater,jumper,clothing,2011-04-01,76.0
sweater,jumper,clothing,2011-05-01,84.0
sweater,jumper,clothing,2011-06-01,77.0
sweater,jumper,clothing,2011-07-01,74.0
sweater,jumper,clothing,2011-08-01,68.0
sweater,jumper,clothing,2011-09-01,70.0
sweater,jumper,clothing,2011-10-01,68.0
sweater,jumper,clothing,2011-11-01,73.0
sweater,jumper,clothing,2011-12-01,70.0
sweater,jumper,clothing,2012-01-01,80.0
sweater,jumper,clothing,2012-02-01,75.0
sweater,jumper,clothing,2012-03-01,78.0
sweater,jumper,clothing,2012-04-01,71.0
sweater,jumper,clothing,2012-05-01,69.0
sweater,jumper,clothing,2012-06-01,77.0
sweater,jumper,clothing,2012-07-01,86.0
sweater,jumper,clothing,2012-08-01,79.0
sweater,jumper,clothing,2012-09-01,69.0
sweater,jumper,clothing,2012-10-01,72.0
sweater,jumper,clothing,2012-11-01,67.0
sweater,jumper,clothing,2012-12-01,69.0
sweater,jumper,clothing,2013-01-01,75.0
sweater,jumper,clothing,2013-02-01,67.0
sweater,jumper,clothing,2013-03-01,68.0
sweater,jumper,clothing,2013-04-01,67.0
sweater,jumper,clothing,2013-05-01,73.0
sweater,jumper,clothing,2013-06-01,75.0
sweater,jumper,clothing,2013-07-01,73.0
sweater,jumper,clothing,2013-08-01,74.0
sweater,jumper,clothing,2013-09-01,68.0
sweater,jumper,clothing,2013-10-01,67.0
sweater,jumper,clothing,2013-11-01,72.0
sweater,jumper,clothing,2013-12-01,75.0
sweater,jumper,clothing,2014-01-01,73.0
sweater,jumper,clothing,2014-02-01,76.0
sweater,jumper,clothing,2014-03-01,77.0
sweater,jumper,clothing,2014-04-01,69.0
sweater,jumper,clothing,2014-05-01,76.0
sweater,jumper,clothing,2014-06-01,81.0
sweater,jumper,clothing,2014-07-01,80.0
sweater,jumper,clothing,2014-08-01,77.0
sweater,jumper,clothing,2014-09-01,70.0
sweater,jumper,clothing,2014-10-01,73.0
sweater,jumper,clothing,2014-11-01,76.0
sweater,jumper,clothing,2014-12-01,81.0
sweater,jumper,clothing,2015-01-01,71.0
sweater,jumper,clothing,2015-02-01,67.0
sweater,jumper,clothing,2015-03-01,72.0
sweater,jumper,clothing,2015-04-01,69.0
sweater,jumper,clothing,2015-05-01,81.0
sweater,jumper,clothing,2015-06-01,75.0
sweater,jumper,clothing,2015-07-01,76.0
sweater,jumper,clothing,2015-08-01,75.0
sweater,jumper,clothing,2015-09-01,69.0
sweater,jumper,clothing,2015-10-01,71.0
sweater,jumper,clothing,2015-11-01,78.0
sweater,jumper,clothing,2015-12-01,83.0
sweater,jumper,clothing,2016-01-01,76.0
sweater,jumper,clothing,2016-02-01,77.0
sweater,jumper,clothing,2016-03-01,72.0
sweater,jumper,clothing,2016-04-01,74.0
sweater,jumper,clothing,2016-05-01,82.0
sweater,jumper,clothing,2016-06-01,88.0
sweater,jumper,clothing,2016-07-01,91.0
sweater,jumper,clothing,2016-08-01,83.0
sweater,jumper,clothing,2016-09-01,74.0
sweater,jumper,clothing,2016-10-01,76.0
sweater,jumper,clothing,2016-11-01,79.0
sweater,jumper,clothing,2016-12-01,83.0
sweater,jumper,clothing,2017-01-01,79.0
sweater,jumper,clothing,2017-02-01,76.0
sweater,jumper,clothing,2017-03-01,79.0
sweater,jumper,clothing,2017-04-01,80.0
sweater,jumper,clothing,2017-05-01,82.0
sweater,jumper,clothing,2017-06-01,88.0
sweater,jumper,clothing,2017-07-01,87.0
sweater,jumper,clothing,2017-08-01,80.0
sweater,jumper,clothing,2017-09-01,73.0
sweater,jumper,clothing,2017-10-01,76.0
sweater,jumper,clothing,2017-11-01,87.0
sweater,jumper,clothing,2017-12-01,86.0
sweater,jumper,clothing,2018-01-01,79.0
sweater,jumper,clothing,2018-02-01,83.0
sweater,jumper,clothing,2018-03-01,84.0
sweater,jumper,clothing,2018-04-01,81.0
sweater,jumper,clothing,2018-05-01,88.0
sweater,jumper,clothing,2018-06-01,91.0
sweater,jumper,clothing,2018-07-01,91.0
sweater,jumper,clothing,2018-08-01,80.0
sweater,jumper,clothing,2018-09-01,78.0
sweater,jumper,clothing,2018-10-01,78.0
sweater,jumper,clothing,2018-11-01,86.0
sweater,jumper,clothing,2018-12-01,86.0
sweater,jumper,clothing,2019-01-01,83.0
sweater,jumper,clothing,2019-02-01,80.0
sweater,jumper,clothing,2019-03-01,79.0
sweater,jumper,clothing,2019-04-01,76.0
sweater,jumper,clothing,2019-05-01,87.0
sweater,jumper,clothing,2019-06-01,83.0
sweater,jumper,clothing,2019-07-01,83.0
sweater,jumper,clothing,2019-08-01,78.0
sweater,jumper,clothing,2019-09-01,76.0
sweater,jumper,clothing,2019-10-01,78.0
sweater,jumper,clothing,2019-11-01,84.0
sweater,jumper,clothing,2019-12-01,84.0
sweater,jumper,clothing,2020-01-01,75.0
sweater,jumper,clothing,2020-02-01,74.0
sweater,jumper,clothing,2020-03-01,65.0
sweater,jumper,clothing,2020-04-01,69.0
sweater,jumper,clothing,2020-05-01,77.0
sweater,jumper,clothing,2020-06-01,81.0
sweater,jumper,clothing,2020-07-01,86.0
sweater,jumper,clothing,2020-08-01,80.0
sweater,jumper,clothing,2020-09-01,77.0
sweater,jumper,clothing,2020-10-01,82.0
sweater,jumper,clothing,2020-11-01,73.0
sweater,jumper,clothing,2020-12-01,79.0
sweater,jumper,clothing,2021-01-01,74.0
sweater,jumper,clothing,2021-02-01,80.0
sweater,jumper,clothing,2021-03-01,83.0
sweater,jumper,clothing,2021-04-01,80.0
sweater,jumper,clothing,2021-05-01,86.0
sweater,jumper,clothing,2021-06-01,92.0
sweater,jumper,clothing,2021-07-01,89.0
sweater,jumper,clothing,2021-08-01,84.0
sweater,jumper,clothing,2021-09-01,80.0
sweater,jumper,clothing,2021-10-01,80.0
sweater,jumper,clothing,2021-11-01,88.0
sweater,jumper,clothing,2021-12-01,86.0
sweater,jumper,clothing,2022-01-01,89.0
sweater,jumper,clothing,2022-02-01,88.0
sweater,jumper,clothing,2022-03-01,81.0
sweater,jumper,clothing,2022-04-01,83.0
sweater,jumper,clothing,2022-05-01,85.0
sweater,jumper,clothing,2022-06-01,85.0
sweater,jumper,clothing,2022-07-01,93.0
sweater,jumper,clothing,2022-08-01,75.0
sweater,jumper,clothing,2022-09-01,85.0
sweater,jumper,clothing,2022-10-01,81.0
sweater,jumper,clothing,2022-11-01,91.0
sweater,jumper,clothing,2022-12-01,88.0
sweater,jumper,clothing,2023-01-01,82.0
sweater,jumper,clothing,2023-02-01,83.0
sweater,jumper,clothing,2023-03-01,85.0
sweater,jumper,clothing,2023-04-01,82.0
sweater,jumper,clothing,2023-05-01,81.0
sweater,jumper,clothing,2023-06-01,86.0
sweater,jumper,clothing,2023-07-01,88.0
sweater,jumper,clothing,2023-08-01,81.0
sweater,jumper,clothing,2023-09-01,83.0
sweater,jumper,clothing,2023-10-01,80.0
sweater,jumper,clothing,2023-11-01,88.0
sweater,jumper,clothing,2023-12-01,82.0
sweater,jumper,clothing,2024-01-01,87.0
sweater,jumper,clothing,2024-02-01,77.0
sweater,jumper,clothing,2024-03-01,77.0
sweater,jumper,clothing,2024-04-01,81.0
sweater,jumper,clothing,2024-05-01,83.0
sweater,jumper,clothing,2024-06-01,82.0
sweater,jumper,clothing,2024-07-01,87.0
sweater,jumper,clothing,2024-08-01,100.0
sweater,jumper,clothing,2024-09-01,80.0
sweater,jumper,clothing,2024-10-01,83.0
sweater,jumper,clothing,2024-11-01,94.0
sweater,jumper,clothing,2024-12-01,90.0
sweater,jumper,clothing,2025-01-01,85.0
sweater,jumper,clothing,2025-02-01,78.0
sweater,jumper,clothing,2025-03-01,76.0
sweater,jumper,clothing,2025-04-01,80.0
sweater,jumper,clothing,2025-05-01,87.0
sweater,jumper,clothing,2025-06-01,90.0
sweater,jumper,clothing,2025-07-01,88.0
sweater,jumper,clothing,2025-08-01,85.0
sweater,jumper,clothing,2025-09-01,80.0
sweater,jumper,clothing,2025-10-01,79.0
sweater,cardigan,clothing,2010-01-01,21.0
sweater,cardigan,clothing,2010-02-01,21.0
sweater,cardigan,clothing,2010-03-01,20.0
sweater,cardigan,clothing,2010-04-01,19.0
sweater,cardigan,clothing,2010-05-01,19.0
sweater,cardigan,clothing,2010-06-01,16.0
sweater,cardigan,clothing,2010-07-01,16.0
sweater,cardigan,clothing,2010-08-01,18.0
sweater,cardigan,clothing,2010-09-01,21.0
sweater,cardigan,clothing,2010-10-01,27.0
sweater,cardigan,clothing,2010-11-01,27.0
sweater,cardigan,clothing,2010-12-01,31.0
sweater,cardigan,clothing,2011-01-01,27.0
sweater,cardigan,clothing,2011-02-01,22.0
sweater,cardigan,clothing,2011-03-01,21.0
sweater,cardigan,clothing,2011-04-01,20.0
sweater,cardigan,clothing,2011-05-01,20.0
sweater,cardigan,clothing,2011-06-01,17.0
sweater,cardigan,clothing,2011-07-01,17.0
sweater,cardigan,clothing,2011-08-01,22.0
sweater,cardigan,clothing,2011-09-01,29.0
sweater,cardigan,clothing,2011-10-01,30.0
sweater,cardigan,clothing,2011-11-01,33.0
sweater,cardigan,clothing,2011-12-01,38.0
sweater,cardigan,clothing,2012-01-01,27.0
sweater,cardigan,clothing,2012-02-01,25.0
sweater,cardigan,clothing,2012-03-01,23.0
sweater,cardigan,clothing,2012-04-01,22.0
sweater,cardigan,clothing,2012-05-01,19.0
sweater,cardigan,clothing,2012-06-01,18.0
sweater,cardigan,clothing,2012-07-01,19.0
sweater,cardigan,clothing,2012-08-01,24.0
sweater,cardigan,clothing,2012-09-01,30.0
sweater,cardigan,clothing,2012-10-01,33.0
sweater,cardigan,clothing,2012-11-01,37.0
sweater,cardigan,clothing,2012-12-01,37.0
sweater,cardigan,clothing,2013-01-01,28.0
sweater,cardigan,clothing,2013-02-01,27.0
sweater,cardigan,clothing,2013-03-01,26.0
sweater,cardigan,clothing,2013-04-01,22.0
sweater,cardigan,clothing,2013-05-01,20.0
sweater,cardigan,clothing,2013-06-01,19.0
sweater,cardigan,clothing,2013-07-01,20.0
sweater,cardigan,clothing,2013-08-01,28.0
sweater,cardigan,clothing,2013-09-01,34.0
sweater,cardigan,clothing,2013-10-01,38.0
sweater,cardigan,clothing,2013-11-01,44.0
sweater,cardigan,clothing,2013-12-01,47.0
sweater,cardigan,clothing,2014-01-01,34.0
sweater,cardigan,clothing,2014-02-01,30.0
sweater,cardigan,clothing,2014-03-01,27.0
sweater,cardigan,clothing,2014-04-01,26.0
sweater,cardigan,clothing,2014-05-01,24.0
sweater,cardigan,clothing,2014-06-01,21.0
sweater,cardigan,clothing,2014-07-01,24.0
sweater,cardigan,clothing,2014-08-01,30.0
sweater,cardigan,clothing,2014-09-01,36.0
sweater,cardigan,clothing,2014-10-01,40.0
sweater,cardigan,clothing,2014-11-01,43.0
sweater,cardigan,clothing,2014-12-01,47.0
sweater,cardigan,clothing,2015-01-01,30.0
sweater,cardigan,clothing,2015-02-01,28.0
sweater,cardigan,clothing,2015-03-01,27.0
sweater,cardigan,clothing,2015-04-01,25.0
sweater,cardigan,clothing,2015-05-01,23.0
sweater,cardigan,clothing,2015-06-01,22.0
sweater,cardigan,clothing,2015-07-01,24.0
sweater,cardigan,clothing,2015-08-01,29.0
sweater,cardigan,clothing,2015-09-01,33.0
sweater,cardigan,clothing,2015-10-01,44.0
sweater,cardigan,clothing,2015-11-01,44.0
sweater,cardigan,clothing,2015-12-01,46.0
sweater,cardigan,clothing,2016-01-01,36.0
sweater,cardigan,clothing,2016-02-01,31.0
sweater,cardigan,clothing,2016-03-01,30.0
sweater,cardigan,clothing,2016-04-01,28.0
sweater,cardigan,clothing,2016-05-01,27.0
sweater,cardigan,clothing,2016-06-01,24.0
sweater,cardigan,clothing,2016-07-01,24.0
sweater,cardigan,clothing,2016-08-01,28.0
sweater,cardigan,clothing,2016-09-01,38.0
sweater,cardigan,clothing,2016-10-01,46.0
sweater,cardigan,clothing,2016-11-01,48.0
sweater,cardigan,clothing,2016-12-01,49.0
sweater,cardigan,clothing,2017-01-01,36.0
sweater,cardigan,clothing,2017-02-01,33.0
sweater,cardigan,clothing,2017-03-01,31.0
sweater,cardigan,clothing,2017-04-01,29.0
sweater,cardigan,clothing,2017-05-01,29.0
sweater,cardigan,clothing,2017-06-01,25.0
sweater,cardigan,clothing,2017-07-01,29.0
sweater,cardigan,clothing,2017-08-01,34.0
sweater,cardigan,clothing,2017-09-01,46.0
sweater,cardigan,clothing,2017-10-01,51.0
sweater,cardigan,clothing,2017-11-01,58.0
sweater,cardigan,clothing,2017-12-01,54.0
sweater,cardigan,clothing,2018-01-01,38.0
sweater,cardigan,clothing,2018-02-01,35.0
sweater,cardigan,clothing,2018-03-01,37.0
sweater,cardigan,clothing,2018-04-01,34.0
sweater,cardigan,clothing,2018-05-01,30.0
sweater,cardigan,clothing,2018-06-01,26.0
